#  idx_gal   shID  Ngali  Ngalf    Rij(kpc)  size(kpc)  sigm(km/s)  Pmin(ds)    GrNr    x(kpc)    y(kpc)   V_LOS(km/s)
      0        0      0      0        0.00       0.00       0.00    -1.0000      -1   -1747.83     574.10 15738000.00
      1        1      0      0        0.00       0.00       0.00    -1.0000      -1   -1693.65    -530.71 14537000.00
      2        2      0      0        0.00       0.00       0.00    -1.0000      -1   -1397.74    -417.54 13431000.00
      3        3      0      0        0.00       0.00       0.00    -1.0000      -1   -1327.62    -199.98 15833000.00
      4        4      0      0        0.00       0.00       0.00    -1.0000      -1   -1300.27    -756.42 17894000.00
      5        5      0      0        0.00       0.00       0.00    -1.0000      -1   -1225.04     448.16 14630000.00
      6        6      0      0        0.00       0.00       0.00    -1.0000      -1    -942.25     454.26 15724000.00
      7        7      0      0        0.00       0.00       0.00    -1.0000      -1    -922.03    1252.68 17098000.00
      8        8      0      0        0.00       0.00       0.00    -1.0000      -1    -912.67     651.23 16844000.00
      9        9      0      0        0.00       0.00       0.00    -1.0000      -1    -905.45     276.32 16451000.00
     10       10      0      0        0.00       0.00       0.00    -1.0000      -1    -902.10     413.20 15801000.00
     11       11      0      0        0.00       0.00       0.00    -1.0000      -1    -847.82     277.18 17728000.00
     12       12      0      0        0.00       0.00       0.00    -1.0000      -1    -833.10     487.61 15534000.00
     13       13      0      0        0.00       0.00       0.00    -1.0000      -1    -786.56    1380.55 17326000.00
     14       14      0      0        0.00       0.00       0.00    -1.0000      -1    -748.13     304.28 16688000.00
     15       15      0      0        0.00       0.00       0.00    -1.0000      -1    -744.27    1158.40 16482000.00
     16       16      0      0        0.00       0.00       0.00    -1.0000      -1    -732.36     526.86 17508000.00
     17       17      0      0        0.00       0.00       0.00    -1.0000      -1    -714.85     527.62 15832000.00
     18       18      0      0        0.00       0.00       0.00    -1.0000      -1    -714.13     425.33 16113000.00
     19       19      0      0        0.00       0.00       0.00    -1.0000      -1    -710.45     266.44 17329000.00
     20       20      0      0        0.00       0.00       0.00    -1.0000      -1    -710.27     163.54 15031000.00
     21       21      0      0        0.00       0.00       0.00    -1.0000      -1    -710.07     396.83 16455000.00
     22       22      0      0        0.00       0.00       0.00    -1.0000      -1    -703.63      77.04 16852000.00
     23       23      0      0        0.00       0.00       0.00    -1.0000      -1    -698.74    1092.41 15754000.00
     24       24      0      0        0.00       0.00       0.00    -1.0000      -1    -687.96     931.67 16785000.00
     25       25      0      0        0.00       0.00       0.00    -1.0000      -1    -687.34     233.15 16560000.00
     26       26      0      0        0.00       0.00       0.00    -1.0000      -1    -679.12     599.76 14896000.00
     27       27      0      0        0.00       0.00       0.00    -1.0000      -1    -672.38    -115.59 16874000.00
