#  idx_gal   shID  Ngali  Ngalf    Rij(kpc)  size(kpc)  sigm(km/s)  Pmin(ds)    GrNr    x(kpc)    y(kpc)   V_LOS(km/s)
      0        0      0      0        0.00       0.00       0.00    -1.0000      -1    1505.54      37.89 11395111.33
      1        1      3      3      680.03     171.44  228492.21     0.0700      21     649.11      26.37 12762164.94
      2        2      3      3     1143.38     231.00   64507.65     0.7900       6    1017.54      81.81 14506957.04
      3        3      0      0        0.00       0.00       0.00    -1.0000      -1    2186.72     375.68 13958336.84
      4        4      0      0        0.00       0.00       0.00    -1.0000      -1      59.47    -230.58 14030287.03
      5        5      0      0        0.00       0.00       0.00    -1.0000      -1     455.73      61.71 13442693.82
      6        6      0      0        0.00       0.00       0.00    -1.0000      -1    1573.77     250.06 14429011.00
      7        7      0      0        0.00       0.00       0.00    -1.0000      -1     972.38     185.20 11859789.64
      8        8      0      0        0.00       0.00       0.00    -1.0000      -1    1715.85     370.14 13529633.63
      9        9      0      0        0.00       0.00       0.00    -1.0000      -1     455.22     168.35 12852102.67
     10       10      0      0        0.00       0.00       0.00    -1.0000      -1     710.05     271.41 13337766.46
     11       11      0      0        0.00       0.00       0.00    -1.0000      -1    2056.84     702.63 14566915.53
     12       12      0      0        0.00       0.00       0.00    -1.0000      -1     436.75     271.47 12234530.21
     13       13      6      6      763.46      39.62  512823.60     0.1900      20     629.32     305.15 14536936.29
     14       14      0      0        0.00       0.00       0.00    -1.0000      -1    1694.09     803.73 14198170.81
     15       15      6      6     1204.26     146.42  417875.27     0.1000       5    1097.93     603.96 13721500.80
     16       16      0      0        0.00       0.00       0.00    -1.0000      -1    2064.68    1302.13 14941656.11
     17       17      0      0        0.00       0.00       0.00    -1.0000      -1    1004.64     237.76 14141210.24
     18       18      0      0        0.00       0.00       0.00    -1.0000      -1    2081.67    1356.35 14905681.01
     19       19      6      6     1204.26     146.42  417875.27     0.0900       5     996.39     976.17 14246137.60
     20       20      0      0        0.00       0.00       0.00    -1.0000      -1    1396.98    1146.75 12906065.32
     21       21      0      0        0.00       0.00       0.00    -1.0000      -1    1953.35    1816.01 14755784.78
     22       22      0      0        0.00       0.00       0.00    -1.0000      -1    1895.52    1835.06 13178876.45
     23       23      0      0        0.00       0.00       0.00    -1.0000      -1    1660.99    1765.75 13655546.46
     24       24      6      6      763.46      39.62  512823.60     0.0700      20     667.46     463.07 15055577.24
     25       25      0      0        0.00       0.00       0.00    -1.0000      -1    1037.54    1175.46 13655546.46
     26       26      0      0        0.00       0.00       0.00    -1.0000      -1     767.68    1002.28 15001614.60
     27       27      0      0        0.00       0.00       0.00    -1.0000      -1     445.12     617.27 13091936.64
     28       28      3      3     1101.45       7.16  242393.53     0.0900      17     751.80     778.63 14438004.78
     29       29      0      0        0.00       0.00       0.00    -1.0000      -1     611.79    1025.99 11769851.90
     30       30      0      0        0.00       0.00       0.00    -1.0000      -1     534.57    1643.26 13097932.49
     31       31      0      0        0.00       0.00       0.00    -1.0000      -1     355.54     477.69 13868399.11
     32       32      0      0        0.00       0.00       0.00    -1.0000      -1     245.63     192.97 15190483.85
     33       33      3      3     1749.67     177.93   82810.04     0.0100       1    -123.71    1801.48 14710815.91
     34       34      0      0        0.00       0.00       0.00    -1.0000      -1     369.46     113.90 14264125.15
     35       35      0      0        0.00       0.00       0.00    -1.0000      -1    -581.41    1145.94 12522330.97
     36       36      0      0        0.00       0.00       0.00    -1.0000      -1     403.03     212.90 14455992.32
     37       37      0      0        0.00       0.00       0.00    -1.0000      -1    -174.75     346.90 14234145.91
     38       38      3      3     1339.68     154.45  166026.57     0.8000      15    -645.42    1224.61 14560919.69
     39       39      0      0        0.00       0.00       0.00    -1.0000      -1    -288.45     331.13 13250826.64
     40       40      0      0        0.00       0.00       0.00    -1.0000      -1    -261.63     411.45 14210162.51
     41       41      0      0        0.00       0.00       0.00    -1.0000      -1    -546.99     695.94 15052579.32
     42       42      0      0        0.00       0.00       0.00    -1.0000      -1    -714.60     631.25 12555308.14
     43       43      0      0        0.00       0.00       0.00    -1.0000      -1   -1976.65    1816.55 13832424.01
     44       44      0      0        0.00       0.00       0.00    -1.0000      -1   -2218.91    1842.22 14339073.27
     45       45      3      3     2255.10     358.85   62598.50     0.0000       0   -1973.98    1278.25 14542932.14
     46       46      3      3     2255.10     358.85   62598.50     0.0000       0   -1776.17    1081.42 14656853.27
     47       47      0      0        0.00       0.00       0.00    -1.0000      -1   -2323.56    1198.63 14060266.28
     48       48      0      0        0.00       0.00       0.00    -1.0000      -1    -657.08     185.88 14578907.23
     49       49      0      0        0.00       0.00       0.00    -1.0000      -1   -1091.37     292.59 13067953.24
     50       50      0      0        0.00       0.00       0.00    -1.0000      -1    -707.17      40.22 12564301.91
     51       51      0      0        0.00       0.00       0.00    -1.0000      -1   -1352.48    -172.31 12483357.95
     52       52      0      0        0.00       0.00       0.00    -1.0000      -1   -2660.84    -586.00 12549312.29
     53       53      3      3     1037.73     282.01   98946.65     0.4300       8   -1071.58    -254.26 12903067.39
     54       54      0      0        0.00       0.00       0.00    -1.0000      -1     -43.52     -25.51 13640556.84
     55       55      3      3     2832.13     200.33  103112.92     0.0100       9   -2731.13    -923.62 13535629.48
     56       56      0      0        0.00       0.00       0.00    -1.0000      -1    -799.62    -404.81 13643554.76
     57       57      0      0        0.00       0.00       0.00    -1.0000      -1   -2648.88   -1156.49 13709509.10
     58       58      6      6     1636.73     198.89  421292.86     0.0700      16   -1514.96    -716.29 13292797.59
