#  idx_gal   gal_id   Ngal    Ri_avr(kpc)  size_i(kpc)   sigma_i(km/s)   delta_v    delta_sigma     P_v      P_sigma    Pmin(ds)
     18        18      15        299.15         98.36    1069634.43      1.17867     -2.35370     1.0000     0.9650     0.9650
     18        18      18        328.36         98.36    1000469.63      1.83706     -1.88937     1.0000     0.9390     0.9390
     19        19       3        409.47        195.29    1260381.03      0.52950     -2.20793     1.0000     0.9210     0.9210
     19        19       6        400.74        195.29     878909.26      0.86544     -0.48358     1.0000     0.6970     0.6970
     19        19       9        456.86        195.29     881748.21      0.51733     -0.57868     1.0000     0.7150     0.7150
     19        19      12        451.47        195.29     795627.60      0.99548      0.03361     1.0000     0.5350     0.5350
     19        19      15        433.95        195.29     725343.69      1.22933      0.64462     1.0000     0.3660     0.3660
     19        19      18        439.88        195.29     732574.74      0.65384      0.62695     1.0000     0.3290     0.3290
     20        20       3        238.20        188.29     800818.12      0.11387     -0.01660     1.0000     0.6590     0.6590
     20        20       6        246.49        188.29     958963.84      1.16947     -0.98352     1.0000     0.8050     0.8050
     20        20       9        252.25        188.29    1021482.74      0.52558     -1.58914     1.0000     0.8960     0.8960
     20        20      12        246.11        188.29    1072126.57      0.43219     -2.18018     1.0000     0.9530     0.9530
     20        20      15        258.36        188.29    1029441.59      0.29220     -2.01356     1.0000     0.9450     0.9450
     20        20      18        237.81        188.29     947128.38      0.14518     -1.39955     1.0000     0.8590     0.8590
     21        21       3        238.20        188.88     800818.12      0.11387     -0.01660     1.0000     0.6480     0.6480
     21        21       6        246.49        188.88     958963.84      1.16947     -0.98352     1.0000     0.8160     0.8160
     21        21       9        225.83        188.88    1022827.49      0.46884     -1.59868     1.0000     0.8940     0.8940
     21        21      12        246.11        188.88    1072126.57      0.43219     -2.18018     1.0000     0.9420     0.9420
     21        21      15        227.12        188.88     954343.10      0.29898     -1.36200     1.0000     0.8770     0.8770
     21        21      18        237.81        188.88     947128.38      0.14518     -1.39955     1.0000     0.8720     0.8720
     22        22       3        655.83        231.67     876017.78      0.72506     -0.35970     1.0000     0.7100     0.7100
     22        22       6        620.20        231.67     858532.16      0.37184     -0.35014     1.0000     0.6760     0.6760
     22        22       9        709.58        231.67     734692.70      0.26044      0.47772     1.0000     0.4400     0.4400
     22        22      12        621.80        231.67     728103.51      0.74648      0.57403     1.0000     0.4010     0.4010
     22        22      15        652.84        231.67     777283.61      0.09916      0.20278     1.0000     0.5180     0.5180
     22        22      18        686.42        231.67     744933.37      0.41005      0.51943     1.0000     0.4100     0.4100
     23        23       3        871.59        100.05     743709.22      2.00602      0.29880     1.0000     0.5630     0.5630
     23        23       6        844.66        100.05     572418.33      3.23700      1.39131     1.0000     0.2130     0.2130
     23        23       9        846.76        100.05     667518.11      3.66420      0.97541     1.0000     0.2830     0.2830
     23        23      12        871.94        100.05     706381.77      4.11161      0.78673     1.0000     0.3260     0.3260
     23        23      15        830.81        100.05     659310.94      4.33232      1.23438     1.0000     0.2070     0.2070
     23        23      18        817.17        100.05     729817.01      4.54748      0.67487     1.0000     0.3260     0.3260
     24        24       3        522.23        173.52     414925.86      0.54985      1.84261     1.0000     0.2320     0.2320
     24        24       6        512.17        173.52     283380.57      0.73818      3.13420     1.0000     0.0090     0.0090
     24        24       9        537.15        173.52     500040.91      0.38183      2.12073     1.0000     0.0740     0.0740
     24        24      12        583.34        173.52     549552.26      1.09080      1.98176     1.0000     0.0930     0.0930
     24        24      15        566.85        173.52     543739.11      1.67977      2.21719     1.0000     0.0480     0.0480
     24        24      18        553.51        173.52     512983.50      1.81958      2.67445     1.0000     0.0110     0.0110
     25        25       3        183.40        195.15     770623.58      1.43503      0.12833     1.0000     0.5870     0.5870
     25        25       6        191.54        195.15     854369.75      0.73448     -0.34696     1.0000     0.6820     0.6820
     25        25       9        171.28        195.15     721156.33      0.71797      0.54032     1.0000     0.4180     0.4180
     25        25      12        187.67        195.15     846815.97      1.51705     -0.39241     1.0000     0.6470     0.6470
     25        25      15        180.47        195.15     976416.77      0.72242     -1.55351     1.0000     0.8870     0.8870
     25        25      18        188.92        195.15     920578.10      0.33382     -1.15144     1.0000     0.8340     0.8340
     26        26       3        331.14        188.35    1194224.02      0.38908     -1.89950     1.0000     0.8970     0.8970
     26        26       6        262.74        188.35     872828.03      0.88670     -0.45930     1.0000     0.7090     0.7090
     26        26       9        319.86        188.35     770309.81      1.22537      0.19685     1.0000     0.4780     0.4780
     26        26      12        256.31        188.35     775549.47      1.69224      0.17306     1.0000     0.5090     0.5090
     26        26      15        259.64        188.35     715047.53      1.78419      0.71415     1.0000     0.3440     0.3440
     26        26      18        261.39        188.35     715156.05      1.58567      0.76818     1.0000     0.3090     0.3090
     27        27       3        917.37        146.40     327079.03      2.70504      2.27533     1.0000     0.1540     0.1540
     27        27       6        957.55        146.40     513362.39      3.76962      1.76456     1.0000     0.1600     0.1600
     27        27       9        895.86        146.40     655190.48      3.86633      1.06181     1.0000     0.2720     0.2720
     27        27      12        890.95        146.40     633573.23      4.95131      1.35776     1.0000     0.1860     0.1860
     27        27      15        848.61        146.40     715621.05      4.68419      0.78101     1.0000     0.2980     0.2980
     27        27      18        822.03        146.40     704182.09      4.85519      0.91289     1.0000     0.2590     0.2590
     28        28       3        990.32        228.08     245925.34      2.36968      2.66033     1.0000     0.0960     0.0960
     28        28       6        925.79        228.08     540896.19      3.49743      1.59892     1.0000     0.1890     0.1890
     28        28       9        906.81        228.08     656981.47      3.74716      1.04925     1.0000     0.2820     0.2820
     28        28      12        890.95        228.08     633573.23      4.95131      1.35776     1.0000     0.1690     0.1690
     28        28      15        843.27        228.08     625985.95      5.14719      1.52165     1.0000     0.1440     0.1440
     28        28      18        799.07        228.08     685709.84      4.92057      1.08440     1.0000     0.2260     0.2260
     29        29       3        322.23         96.99     964692.88      0.38566     -0.79886     1.0000     0.7710     0.7710
     29        29       6        356.54         96.99     826736.24      0.23880     -0.16681     1.0000     0.6350     0.6350
     29        29       9        261.38         96.99     726569.57      0.86099      0.50194     1.0000     0.4330     0.4330
     29        29      12        273.29         96.99     657378.97      0.85272      1.11071     1.0000     0.2420     0.2420
     29        29      15        265.14         96.99     628610.45      1.24890      1.46409     1.0000     0.1400     0.1400
     29        29      18        250.92         96.99     717793.00      1.42028      0.74354     1.0000     0.3100     0.3100
     30        30       3         28.71        147.08     529076.61      0.42147      1.28766     1.0000     0.3490     0.3490
     30        30       6         55.24        147.08     473388.43      0.01360      1.97169     1.0000     0.1230     0.1230
     30        30       9         80.08        147.08     515670.77      0.51482      1.99732     1.0000     0.0890     0.0890
     30        30      12        105.91        147.08     638603.49      1.35747      1.25968     1.0000     0.2140     0.2140
     30        30      15        131.65        147.08     650702.53      1.35454      1.27241     1.0000     0.1890     0.1890
     30        30      18        151.92        147.08     624145.15      1.04767      1.61865     1.0000     0.1280     0.1280
     31        31       3        293.03        161.37     906177.37      0.16707     -0.51826     1.0000     0.7460     0.7460
     31        31       6        265.98        161.37     679009.31      0.23142      0.72028     1.0000     0.3950     0.3950
     31        31       9        265.02        161.37     611788.93      0.03481      1.31579     1.0000     0.2240     0.2240
     31        31      12        289.60        161.37     588093.05      0.55375      1.66478     1.0000     0.1230     0.1230
     31        31      15        266.50        161.37     589752.98      0.21958      1.80122     1.0000     0.1030     0.1030
     31        31      18        252.36        161.37     537443.34      0.19302      2.42886     1.0000     0.0200     0.0200
     32        32       3        971.75        338.87     427184.04      0.28578      1.80043     1.0000     0.2400     0.2400
     32        32       6        845.01        338.87     553811.02      0.05260      1.52123     1.0000     0.1970     0.1970
     32        32       9        960.76        338.87     478626.18      0.24887      2.29925     1.0000     0.0550     0.0550
     32        32      12        943.91        338.87     527339.72      0.40818      2.19094     1.0000     0.0440     0.0440
     32        32      15        947.24        338.87     562449.98      0.12612      2.09456     1.0000     0.0460     0.0460
     32        32      18        975.71        338.87     560516.90      0.64026      2.27385     1.0000     0.0290     0.0290
     33        33       3         39.15        270.92     569060.50      0.33770      1.09575     1.0000     0.4290     0.4290
     33        33       6         67.56        270.92     453277.49      0.11924      2.09408     1.0000     0.0940     0.0940
     33        33       9         90.01        270.92     419879.71      0.23349      2.67653     1.0000     0.0370     0.0370
     33        33      12        105.83        270.92     619524.56      1.16035      1.41107     1.0000     0.1770     0.1770
     33        33      15        131.78        270.92     596586.57      1.56056      1.74193     1.0000     0.1190     0.1190
     33        33      18        153.26        270.92     608145.33      1.58075      1.76817     1.0000     0.0850     0.0850
     34        34       3        805.31        201.32     497520.27      0.76445      1.45442     1.0000     0.3230     0.3230
     34        34       6        792.40        201.32     706964.68      2.70172      0.57771     1.0000     0.4340     0.4340
     34        34       9        825.53        201.32     716214.27      3.90817      0.60790     1.0000     0.4010     0.4010
     34        34      12        773.72        201.32     717845.64      3.96864      0.66741     1.0000     0.3360     0.3360
     34        34      15        775.85        201.32     650874.33      4.44467      1.30710     1.0000     0.1840     0.1840
     34        34      18        777.18        201.32     825776.18      4.16905     -0.21610     1.0000     0.6100     0.6100
     35        35       3        311.77         93.46     938326.47      0.22790     -0.67242     1.0000     0.7560     0.7560
     35        35       6        316.96         93.46     644350.24      1.02000      0.93484     1.0000     0.3380     0.3380
     35        35       9        315.96         93.46     597326.38      0.57339      1.42225     1.0000     0.1970     0.1970
     35        35      12        337.73         93.46     625134.49      0.33607      1.37114     1.0000     0.1750     0.1750
     35        35      15        337.61         93.46     568235.93      0.18875      1.99246     1.0000     0.0630     0.0630
     35        35      18        338.24         93.46     653376.37      0.38576      1.35113     1.0000     0.1540     0.1540
     36        36       3        888.36        127.34     532617.65      0.07649      1.30024     1.0000     0.3600     0.3600
     36        36       6        928.20        127.34     580136.54      0.28450      1.36287     1.0000     0.2500     0.2500
     36        36       9        854.03        127.34     574231.57      0.21498      1.62920     1.0000     0.1360     0.1360
     36        36      12        838.19        127.34     614761.01      0.05204      1.48012     1.0000     0.1680     0.1680
     36        36      15        874.90        127.34     596291.43      0.08424      1.80435     1.0000     0.0870     0.0870
     36        36      18        906.75        127.34     582870.01      0.56254      2.06738     1.0000     0.0440     0.0440
     37        37       3        277.82        298.55     666832.61      0.02751      0.62648     1.0000     0.5310     0.5310
     37        37       6        279.08        298.55     502406.69      0.16079      1.79508     1.0000     0.1540     0.1540
     37        37       9        252.55        298.55     650392.81      0.09598      1.04207     1.0000     0.2750     0.2750
     37        37      12        200.10        298.55     639023.98      0.02974      1.25635     1.0000     0.2230     0.2230
     37        37      15        204.20        298.55     628361.58      0.20977      1.46625     1.0000     0.1510     0.1510
     37        37      18        251.88        298.55     603529.36      0.42855      1.81130     1.0000     0.0970     0.0970
     38        38       3        830.98        108.83    1048257.29      1.55942     -1.17198     1.0000     0.8110     0.8110
     38        38       6        761.50        108.83     699943.98      2.39261      0.62017     1.0000     0.4160     0.4160
     38        38       9        801.83        108.83     994193.20      2.71664     -1.35048     1.0000     0.8760     0.8760
     38        38      12        790.17        108.83     937931.23      3.28825     -1.06771     1.0000     0.8010     0.8010
     38        38      15        757.16        108.83     974102.43      2.99405     -1.47928     1.0000     0.8780     0.8780
     38        38      18        784.34        108.83     921627.29      3.47856     -1.10607     1.0000     0.8290     0.8290
     39        39       3        235.25        144.72     497399.42      0.58732      1.43970     1.0000     0.3180     0.3180
     39        39       6        254.85        144.72     448170.79      1.54911      2.12516     1.0000     0.0970     0.0970
     39        39       9        268.68        144.72     435262.12      1.48202      2.56746     1.0000     0.0440     0.0440
     39        39      12        272.02        144.72     617941.57      1.70711      1.42363     1.0000     0.1720     0.1720
     39        39      15        290.20        144.72     631124.20      1.21556      1.44734     1.0000     0.1410     0.1410
     39        39      18        289.39        144.72     594255.80      1.03110      1.90309     1.0000     0.0860     0.0860
     40        40       3        395.40        221.70     515079.19      0.01796      1.36073     1.0000     0.3560     0.3560
     40        40       6        414.01        221.70     701749.38      0.82022      0.59533     1.0000     0.4210     0.4210
     40        40       9        459.67        221.70     572445.19      0.74100      1.60753     1.0000     0.1700     0.1700
     40        40      12        428.86        221.70     612404.61      0.34459      1.48285     1.0000     0.1770     0.1770
     40        40      15        415.81        221.70     629484.44      1.03596      1.47369     1.0000     0.1270     0.1270
     40        40      18        415.23        221.70     610008.73      1.36725      1.76869     1.0000     0.0950     0.0950
     41        41       3        551.00        225.00     113410.00      0.06137      3.28463     1.0000     0.0180     0.0180
     41        41       6        523.91        225.00     431494.16      0.68179      2.23598     1.0000     0.0860     0.0860
     41        41       9        483.37        225.00     686487.44      0.08819      0.80146     1.0000     0.3570     0.3570
     41        41      12        511.45        225.00     628172.10      0.57529      1.36015     1.0000     0.1800     0.1800
     41        41      15        519.52        225.00     706407.20      0.55870      0.81088     1.0000     0.2970     0.2970
     41        41      18        539.16        225.00     695279.98      0.80106      0.97698     1.0000     0.2420     0.2420
     42        42       3        400.60        163.63     623797.74      0.41357      0.84016     1.0000     0.4760     0.4760
     42        42       6        397.62        163.63     589330.85      1.02219      1.27460     1.0000     0.2420     0.2420
     42        42       9        409.51        163.63     617863.48      0.91512      1.28315     1.0000     0.1950     0.1950
     42        42      12        421.86        163.63     688613.38      0.69007      0.88006     1.0000     0.3090     0.3090
     42        42      15        428.77        163.63     613964.12      0.71532      1.60792     1.0000     0.1360     0.1360
     42        42      18        409.22        163.63     576285.16      1.07324      2.07871     1.0000     0.0430     0.0430
     43        43       3        584.53          2.39     621791.31      0.13585      0.85326     1.0000     0.4520     0.4520
     43        43       6        588.17          2.39     587349.41      0.43603      1.29082     1.0000     0.2420     0.2420
     43        43       9        570.34          2.39     608425.04      0.31763      1.35496     1.0000     0.2070     0.2070
     43        43      12        581.06          2.39     594847.57      0.50770      1.62363     1.0000     0.1430     0.1430
     43        43      15        562.92          2.39     602135.94      0.52858      1.71233     1.0000     0.1020     0.1020
     43        43      18        536.25          2.39     598725.58      0.54928      1.87606     1.0000     0.0810     0.0810
     44        44       3        547.82        224.00     113491.53      0.15482      3.28424     1.0000     0.0220     0.0220
     44        44       6        504.90        224.00     639323.23      0.46844      0.97563     1.0000     0.3120     0.3120
     44        44       9        523.03        224.00     659299.12      0.05791      0.99552     1.0000     0.2880     0.2880
     44        44      12        527.09        224.00     637588.08      0.23318      1.28570     1.0000     0.2110     0.2110
     44        44      15        517.93        224.00     638066.50      0.27200      1.40170     1.0000     0.1640     0.1640
     44        44      18        539.73        224.00     623242.46      0.08217      1.64777     1.0000     0.1210     0.1210
     45        45       3        547.82        225.00     113491.53      0.15482      3.28424     1.0000     0.0300     0.0300
     45        45       6        504.90        225.00     639323.23      0.46844      0.97563     1.0000     0.3210     0.3210
     45        45       9        526.75        225.00     564870.21      0.63051      1.66269     1.0000     0.1440     0.1440
     45        45      12        509.32        225.00     547408.43      0.80847      1.99871     1.0000     0.0770     0.0770
     45        45      15        517.93        225.00     638066.50      0.27200      1.40170     1.0000     0.1610     0.1610
     45        45      18        512.52        225.00     642192.50      0.65791      1.47131     1.0000     0.1580     0.1580
     46        46       3        872.07         95.97     702861.39      0.36359      0.49259     1.0000     0.5290     0.5290
     46        46       6        775.84         95.97     642093.61      0.15149      0.96999     1.0000     0.3190     0.3190
     46        46       9        826.78         95.97     537995.81      0.50897      1.86346     1.0000     0.1150     0.1150
     46        46      12        861.53         95.97     497661.94      0.58580      2.42370     1.0000     0.0360     0.0360
     46        46      15        841.22         95.97     526049.98      0.92144      2.38315     1.0000     0.0370     0.0370
     46        46      18        863.75         95.97     491982.30      1.05515      2.90688     1.0000     0.0040     0.0040
     47        47       3        826.86        284.84    1157740.26      0.13141     -1.69409     1.0000     0.8650     0.8650
     47        47       6        840.56        284.84     892582.75      0.33406     -0.54472     1.0000     0.7090     0.7090
     47        47       9        805.93        284.84     782473.07      0.68727      0.14110     1.0000     0.5490     0.5490
     47        47      12        803.09        284.84     955032.78      0.12153     -1.20253     1.0000     0.8350     0.8350
     47        47      15        792.89        284.84     846655.48      0.15300     -0.38063     1.0000     0.6430     0.6430
     47        47      18        776.27        284.84     861855.72      0.18914     -0.55110     1.0000     0.7060     0.7060
     48        48       3        880.51        288.72    1006616.28      0.03122     -0.94845     1.0000     0.7740     0.7740
     48        48       6        874.40        288.72     892613.34      0.33920     -0.51686     1.0000     0.7080     0.7080
     48        48       9        906.60        288.72     744396.89      0.69105      0.43661     1.0000     0.4470     0.4470
     48        48      12        863.60        288.72     738989.82      1.27851      0.53099     1.0000     0.4170     0.4170
     48        48      15        801.08        288.72     672007.53      1.12633      1.12492     1.0000     0.2200     0.2200
     48        48      18        807.87        288.72     826754.51      0.75987     -0.22519     1.0000     0.6080     0.6080
     49        49       3        644.10        236.73     595662.64      0.34405      0.98019     1.0000     0.4360     0.4360
     49        49       6        601.60        236.73     588650.78      0.19959      1.28539     1.0000     0.2510     0.2510
     49        49       9        554.76        236.73     673672.24      0.58615      0.89397     1.0000     0.3120     0.3120
     49        49      12        568.75        236.73     579843.43      0.57063      1.74226     1.0000     0.1230     0.1230
     49        49      15        585.43        236.73     581485.31      1.11285      1.89086     1.0000     0.0780     0.0780
     49        49      18        576.90        236.73     561923.01      0.99277      2.21875     1.0000     0.0450     0.0450
     50        50       3        674.33        180.05     754013.94      0.10214      0.22339     1.0000     0.5670     0.5670
     50        50       6        612.51        180.05     668347.03      0.24690      0.80242     1.0000     0.3820     0.3820
     50        50       9        610.86        180.05     592854.02      0.30186      1.46788     1.0000     0.1990     0.1990
