#  idx_gal   gal_id   Ngal    Ri_avr(kpc)  size_i(kpc)   sigma_i(km/s)   delta_v    delta_sigma     P_v      P_sigma    Pmin(ds)
     89        89       3        922.90        129.98    1055620.00      0.39083     -1.06899     1.0000     0.8020     0.8020
     89        89       6        901.00        129.98     745775.54      1.25489      0.46673     1.0000     0.4500     0.4500
     89        89       9        899.56        129.98     631716.13      2.08137      1.32528     1.0000     0.2140     0.2140
     89        89      12        923.00        129.98     540495.51      2.36503      2.18251     1.0000     0.0380     0.0380
     89        89      15        963.79        129.98     503116.72      2.99871      2.69982     1.0000     0.0060     0.0060
     89        89      18        953.45        129.98     637069.36      2.54135      1.69828     1.0000     0.0940     0.0940
     90        90       3       1087.46        199.23    1137766.79      0.46081     -1.49366     1.0000     0.8720     0.8720
     90        90       6       1081.98        199.23     801216.12      1.54960      0.10169     1.0000     0.5440     0.5440
     90        90       9       1063.92        199.23     804811.64      1.80677      0.09364     1.0000     0.5080     0.5080
     90        90      12       1040.56        199.23     776238.39      1.77311      0.32568     1.0000     0.4380     0.4380
     90        90      15       1041.23        199.23     751354.73      1.89870      0.56647     1.0000     0.3700     0.3700
     90        90      18       1072.85        199.23     738887.63      1.84428      0.72364     1.0000     0.3140     0.3140
     91        91       3        989.26         29.08     862995.79      0.51650     -0.17559     1.0000     0.6320     0.6320
     91        91       6       1029.69         29.08     788687.22      0.85939      0.17599     1.0000     0.5260     0.5260
     91        91       9       1035.72         29.08     838848.06      1.03884     -0.14150     1.0000     0.5700     0.5700
     91        91      12       1032.83         29.08     856193.94      0.90099     -0.29245     1.0000     0.6420     0.6420
     91        91      15       1035.07         29.08     815417.81      1.67669      0.02492     1.0000     0.5680     0.5680
     91        91      18       1002.18         29.08     917008.41      1.64670     -0.89813     1.0000     0.8040     0.8040
     92        92       3        307.94         59.48    1063656.43      1.42071     -1.33086     1.0000     0.8380     0.8380
     92        92       6        276.23         59.48     935416.11      1.38110     -0.92591     1.0000     0.7580     0.7580
     92        92       9        294.77         59.48    1134589.93      0.99067     -2.47423     1.0000     0.9620     0.9620
     92        92      12        306.39         59.48    1027106.96      1.59354     -1.90715     1.0000     0.9460     0.9460
     92        92      15        308.39         59.48    1175464.99      1.39752     -3.38582     1.0000     0.9960     0.9960
     92        92      18        310.17         59.48    1088349.88      1.58666     -2.82429     1.0000     0.9860     0.9860
     93        93       3       1654.58         54.41     279343.73      0.61865      2.53659     1.0000     0.1060     0.1060
     93        93       6       1537.81         54.41     307051.98      1.12673      3.05413     1.0000     0.0240     0.0240
     93        93       9       1459.72         54.41     361688.48      0.98518      3.17157     1.0000     0.0040     0.0040
     93        93      12       1427.60         54.41     605270.99      0.22439      1.67854     1.0000     0.1080     0.1080
     93        93      15       1374.07         54.41     597331.95      0.25947      1.90205     1.0000     0.0740     0.0740
     93        93      18       1336.81         54.41     651375.41      0.63641      1.55985     1.0000     0.1220     0.1220
     94        94       3       1146.78        214.86     807001.47      0.14019      0.06321     1.0000     0.6020     0.6020
     94        94       6       1063.10        214.86     766517.40      0.59186      0.30745     1.0000     0.5160     0.5160
     94        94       9       1066.65        214.86     776822.21      0.77233      0.28700     1.0000     0.4640     0.4640
     94        94      12       1070.99        214.86     883920.00      0.21764     -0.50680     1.0000     0.7000     0.7000
     94        94      15       1087.86        214.86     844562.20      0.18925     -0.22145     1.0000     0.6060     0.6060
     94        94      18       1078.42        214.86     932782.31      0.07783     -1.04175     1.0000     0.8080     0.8080
     95        95       3        863.64         92.02     886992.75      1.02458     -0.22106     1.0000     0.6880     0.6880
     95        95       6        831.91         92.02     803833.58      1.72928      0.20093     1.0000     0.5600     0.5600
     95        95       9        770.24         92.02     880363.69      1.26535     -0.28188     1.0000     0.6520     0.6520
     95        95      12        830.82         92.02     833964.42      1.35869      0.03464     1.0000     0.6120     0.6120
     95        95      15        814.76         92.02     842836.06      2.11815     -0.03532     1.0000     0.5480     0.5480
     95        95      18        768.20         92.02     830930.85      1.95561      0.06775     1.0000     0.5320     0.5320
     96        96       3       1121.66         77.42     437933.06      1.31526      1.77906     1.0000     0.2800     0.2800
     96        96       6       1035.01         77.42     851513.82      2.22040     -0.19656     1.0000     0.6680     0.6680
     96        96       9       1066.65         77.42    1020231.33      1.15776     -1.39459     1.0000     0.8640     0.8640
     96        96      12       1049.41         77.42     950439.08      1.39585     -1.02106     1.0000     0.7940     0.7940
     96        96      15       1089.71         77.42     886280.54      1.26004     -0.57411     1.0000     0.7300     0.7300
     96        96      18       1034.65         77.42     913530.16      1.49625     -0.86647     1.0000     0.7520     0.7520
     97        97       3       1654.58        177.79     279343.73      0.61865      2.53659     1.0000     0.0880     0.0880
     97        97       6       1599.63        177.79     339190.58      0.55248      2.86588     1.0000     0.0320     0.0320
     97        97       9       1459.74        177.79     622865.28      0.22870      1.37922     1.0000     0.1920     0.1920
     97        97      12       1394.57        177.79     612108.71      0.27886      1.62603     1.0000     0.1080     0.1080
     97        97      15       1356.46        177.79     617362.31      0.95123      1.73385     1.0000     0.1140     0.1140
     97        97      18       1297.88        177.79     750084.89      0.39231      0.63990     1.0000     0.3540     0.3540
     98        98       3       1605.49        130.28     287696.65      0.53741      2.49801     1.0000     0.1120     0.1120
     98        98       6       1628.78        130.28     199552.36      0.82421      3.68382     1.0000     0.0040     0.0040
     98        98       9       1481.31        130.28     462703.16      0.41542      2.47834     1.0000     0.0320     0.0320
     98        98      12       1413.09        130.28     615984.75      0.41402      1.59626     1.0000     0.1160     0.1160
     98        98      15       1356.46        130.28     617362.31      0.95123      1.73385     1.0000     0.1140     0.1140
     98        98      18       1288.44        130.28     812951.06      0.18568      0.06904     1.0000     0.5040     0.5040
     99        99       3       1940.90        265.31     253963.91      0.02744      2.66343     1.0000     0.1100     0.1100
     99        99       6       1943.79        265.31     819381.47      0.79623      0.09235     1.0000     0.5260     0.5260
     99        99       9       1861.90        265.31     649798.47      0.98526      1.25544     1.0000     0.2080     0.2080
     99        99      12       1827.38        265.31     574094.14      1.24502      1.97833     1.0000     0.0680     0.0680
     99        99      15       1748.18        265.31     572261.94      1.53863      2.17835     1.0000     0.0480     0.0480
     99        99      18       1710.82        265.31     535123.17      1.78451      2.63819     1.0000     0.0200     0.0200
    100       100       3       1280.36         51.45     189154.55      0.71949      2.94482     1.0000     0.0380     0.0380
    100       100       6       1314.15         51.45     272285.17      1.47272      3.24244     1.0000     0.0100     0.0100
    100       100       9       1268.21         51.45     394588.20      1.18784      2.93494     1.0000     0.0100     0.0100
    100       100      12       1255.45         51.45     732191.92      0.17770      0.68131     1.0000     0.3480     0.3480
    100       100      15       1302.26         51.45     712405.24      0.15173      0.91179     1.0000     0.2660     0.2660
    100       100      18       1306.94         51.45     769224.77      0.30953      0.46610     1.0000     0.4020     0.4020
    101       101       3        600.98        177.75     416258.35      1.45122      1.86667     1.0000     0.2060     0.2060
    101       101       6        556.25        177.75     272364.33      2.47137      3.21998     1.0000     0.0180     0.0180
    101       101       9        530.13        177.75     455156.69      3.66268      2.47479     1.0000     0.0560     0.0560
    101       101      12        502.55        177.75     581790.92      3.80833      1.76189     1.0000     0.1020     0.1020
    101       101      15        546.34        177.75     697256.03      4.11180      0.95923     1.0000     0.2420     0.2420
    101       101      18        567.86        177.75     778597.97      4.09812      0.28444     1.0000     0.4600     0.4600
    102       102       3        499.14         69.05     822570.27      2.01571     -0.07702     1.0000     0.6620     0.6620
    102       102       6        492.36         69.05     548047.03      3.04744      1.55447     1.0000     0.1900     0.1900
    102       102       9        499.07         69.05     443820.31      3.80751      2.54183     1.0000     0.0320     0.0320
    102       102      12        498.25         69.05    1035302.49      2.80905     -1.79649     1.0000     0.9320     0.9320
    102       102      15        474.04         69.05     987673.42      3.75131     -1.55572     1.0000     0.8760     0.8760
    102       102      18        455.69         69.05     955929.62      3.46826     -1.38229     1.0000     0.8780     0.8780
    103       103       3        752.44        245.51     741807.71      0.85214      0.40444     1.0000     0.5260     0.5260
    103       103       6        830.21        245.51     825506.29      2.03113      0.07551     1.0000     0.5940     0.5940
    103       103       9        802.69        245.51     770576.59      2.89524      0.45832     1.0000     0.4220     0.4220
    103       103      12        747.44        245.51     719198.88      2.81796      0.84107     1.0000     0.3140     0.3140
    103       103      15        741.22        245.51     679181.06      3.10709      1.25341     1.0000     0.2300     0.2300
    103       103      18        721.30        245.51     642940.41      3.06360      1.67557     1.0000     0.0980     0.0980
    104       104       3       1596.57        247.63     128474.73      0.40524      3.23353     1.0000     0.0220     0.0220
    104       104       6       1589.53        247.63     487364.76      0.45748      1.99793     1.0000     0.1220     0.1220
    104       104       9       1632.07        247.63     387515.11      0.66003      3.00911     1.0000     0.0060     0.0060
    104       104      12       1727.22        247.63     623810.34      1.39672      1.56280     1.0000     0.1660     0.1660
    104       104      15       1678.76        247.63     615929.35      1.60841      1.77463     1.0000     0.1060     0.1060
    104       104      18       1671.11        247.63     587901.61      1.46218      2.16349     1.0000     0.0480     0.0480
    105       105       3       2025.18         58.36     845336.77      1.50344     -0.00272     1.0000     0.6200     0.6200
    105       105       6       1948.69         58.36     820478.16      1.14274      0.08598     1.0000     0.5700     0.5700
    105       105       9       1877.95         58.36     667510.89      1.53368      1.13555     1.0000     0.2400     0.2400
    105       105      12       1946.86         58.36     665550.26      1.15648      1.28559     1.0000     0.1920     0.1920
    105       105      15       1891.29         58.36     655527.61      1.20228      1.48873     1.0000     0.1480     0.1480
    105       105      18       1854.95         58.36     613086.56      1.10082      1.98207     1.0000     0.0780     0.0780
    106       106       3       2389.67        460.20     376463.42      0.50818      2.13230     1.0000     0.1660     0.1660
    106       106       6       2191.05        460.20     684595.40      1.73119      0.91996     1.0000     0.3620     0.3620
    106       106       9       2106.98        460.20     772146.98      1.13127      0.48583     1.0000     0.4340     0.4340
    106       106      12       2031.23        460.20     694271.08      0.96426      1.12693     1.0000     0.2680     0.2680
    106       106      15       1978.26        460.20     635110.42      1.08094      1.65783     1.0000     0.1160     0.1160
    106       106      18       1943.66        460.20     620464.54      1.40967      1.91625     1.0000     0.0620     0.0620
    107       107       3       2389.67        276.89     376463.42      0.50818      2.13230     1.0000     0.1820     0.1820
    107       107       6       2191.05        276.89     684595.40      1.73119      0.91996     1.0000     0.3680     0.3680
    107       107       9       2289.00        276.89     787429.91      0.96544      0.41698     1.0000     0.4420     0.4420
    107       107      12       2184.80        276.89     710082.03      0.75660      1.00852     1.0000     0.2400     0.2400
    107       107      15       2225.27        276.89     650439.53      0.64977      1.59119     1.0000     0.1360     0.1360
    107       107      18       2249.15        276.89     600926.07      0.59036      2.15057     1.0000     0.0480     0.0480
    108       108       3       1975.78         76.04     845167.05      0.19568     -0.04531     1.0000     0.6380     0.6380
    108       108       6       1918.86         76.04     643524.89      0.30338      1.11403     1.0000     0.3000     0.3000
    108       108       9       1872.20         76.04     534858.58      0.67808      2.03342     1.0000     0.0780     0.0780
    108       108      12       1865.04         76.04     740957.11      1.48455      0.71443     1.0000     0.3320     0.3320
    108       108      15       1801.68         76.04     677612.71      1.77212      1.30581     1.0000     0.1600     0.1600
    108       108      18       1823.76         76.04     639242.31      1.65329      1.74874     1.0000     0.0640     0.0640
    109       109       3       1709.41        118.36     586432.16      0.93405      1.11799     1.0000     0.3920     0.3920
    109       109       6       1824.12        118.36     699575.19      0.37374      0.78839     1.0000     0.3680     0.3680
    109       109       9       1736.18        118.36     662031.39      0.34165      1.17264     1.0000     0.2660     0.2660
    109       109      12       1689.59        118.36     615265.06      0.75143      1.62806     1.0000     0.1180     0.1180
    109       109      15       1693.22        118.36     583675.30      0.92844      2.04397     1.0000     0.0940     0.0940
    109       109      18       1687.01        118.36     566160.38      0.69016      2.35903     1.0000     0.0340     0.0340
    110       110       3       1755.63        150.60     310315.36      0.47614      2.40524     1.0000     0.1220     0.1220
    110       110       6       1824.12        150.60     699575.19      0.37374      0.78839     1.0000     0.3680     0.3680
    110       110       9       1837.83        150.60     623944.17      1.02676      1.43044     1.0000     0.1660     0.1660
    110       110      12       1740.35        150.60     602180.23      1.14222      1.76559     1.0000     0.1260     0.1260
    110       110      15       1731.26        150.60     556269.71      1.12128      2.31081     1.0000     0.0300     0.0300
    110       110      18       1735.46        150.60     680611.20      1.32700      1.37971     1.0000     0.1560     0.1560
    111       111       3        871.59         48.05     743709.22      1.88905      0.43286     1.0000     0.5260     0.5260
    111       111       6        844.66         48.05     572418.33      3.02934      1.54014     1.0000     0.1820     0.1820
    111       111       9        846.76         48.05     667518.11      3.43767      1.15316     1.0000     0.2340     0.2340
    111       111      12        871.94         48.05     706381.77      3.91541      0.91056     1.0000     0.2880     0.2880
    111       111      15        830.81         48.05     659310.94      4.03015      1.47874     1.0000     0.1440     0.1440
    111       111      18        817.17         48.05     729817.01      4.22416      0.96621     1.0000     0.2420     0.2420
    112       112       3        502.97         29.98     108050.13      0.30010      3.31420     1.0000     0.0120     0.0120
    112       112       6        485.47         29.98     575953.35      0.19375      1.38652     1.0000     0.2580     0.2580
    112       112       9        477.06         29.98     592164.35      0.86620      1.50171     1.0000     0.1740     0.1740
    112       112      12        468.39         29.98     530859.65      1.38418      2.16152     1.0000     0.0660     0.0660
    112       112      15        461.75         29.98     537894.96      0.98672      2.30313     1.0000     0.0480     0.0480
    112       112      18        505.91         29.98     545873.92      1.27200      2.42658     1.0000     0.0220     0.0220
    113       113       3       1023.31        228.08     110121.37      2.16723      3.31205     1.0000     0.0120     0.0120
    113       113       6        972.62        228.08     245849.16      4.11787      3.40686     1.0000     0.0020     0.0020
    113       113       9        915.98        228.08     468993.42      4.37815      2.44023     1.0000     0.0380     0.0380
    113       113      12        932.49        228.08     732976.90      3.86180      0.70664     1.0000     0.3700     0.3700
    113       113      15        911.88        228.08     768676.47      3.62601      0.47336     1.0000     0.3940     0.3940
    113       113      18        928.25        228.08     827107.58      4.23663     -0.01780     1.0000     0.5400     0.5400
    114       114       3        395.40        281.00     515079.19      0.06051      1.36878     1.0000     0.3860     0.3860
    114       114       6        378.84        281.00     666114.67      1.18736      0.79228     1.0000     0.3600     0.3600
    114       114       9        398.37        281.00     722794.40      0.72064      0.55760     1.0000     0.4060     0.4060
    114       114      12        409.64        281.00     637007.85      0.49214      1.30084     1.0000     0.2120     0.2120
    114       114      15        405.44        281.00     648821.48      0.31838      1.32047     1.0000     0.1780     0.1780
    114       114      18        387.27        281.00     648232.70      0.69311      1.42771     1.0000     0.1460     0.1460
    115       115       3        830.98        115.81    1048257.29      1.45162     -0.95705     1.0000     0.7960     0.7960
    115       115       6        853.77        115.81     772086.88      2.77058      0.38465     1.0000     0.4920     0.4920
    115       115       9        825.53        115.81     716214.27      3.65283      0.82484     1.0000     0.2900     0.2900
    115       115      12        832.55        115.81     929341.83      3.41287     -0.68497     1.0000     0.7340     0.7340
    115       115      15        828.17        115.81     863424.31      3.92803     -0.20517     1.0000     0.6440     0.6440
    115       115      18        794.33        115.81     806830.87      4.12156      0.28189     1.0000     0.4400     0.4400
    116       116       3       1074.87        217.74    1293010.58      0.06187     -2.21964     1.0000     0.9260     0.9260
    116       116       6       1152.87        217.74     837787.00      0.37129     -0.10192     1.0000     0.5980     0.5980
    116       116       9       1168.70        217.74     852073.30      0.00792     -0.21717     1.0000     0.6160     0.6160
    116       116      12       1149.90        217.74     899230.75      0.79489     -0.60663     1.0000     0.6980     0.6980
    116       116      15       1064.93        217.74     900854.17      1.31628     -0.69731     1.0000     0.7280     0.7280
    116       116      18       1002.50        217.74     960455.92      1.26386     -1.29372     1.0000     0.8600     0.8600
    117       117       3        394.64         58.80     661450.69      0.75764      0.67021     1.0000     0.4660     0.4660
    117       117       6        430.33         58.80     704030.71      1.21276      0.59216     1.0000     0.4640     0.4640
    117       117       9        414.87         58.80     596371.92      1.47560      1.44895     1.0000     0.2160     0.2160
    117       117      12        388.84         58.80     545035.30      1.98832      2.02650     1.0000     0.0720     0.0720
    117       117      15        401.37         58.80     582719.90      1.50942      1.89074     1.0000     0.0680     0.0680
    117       117      18        404.50         58.80     563491.91      1.45598      2.21513     1.0000     0.0440     0.0440
    118       118       3        293.03        254.44     906177.37      0.12565     -0.56721     1.0000     0.7320     0.7320
    118       118       6        357.39        254.44     624191.02      0.59662      1.04784     1.0000     0.2960     0.2960
    118       118       9        339.88        254.44     542498.36      0.30544      1.80096     1.0000     0.1260     0.1260
    118       118      12        367.64        254.44     570214.05      0.33849      1.79511     1.0000     0.1080     0.1080
    118       118      15        348.82        254.44     553875.79      0.40626      2.10482     1.0000     0.0800     0.0800
    118       118      18        356.83        254.44     728428.47      0.05097      0.63328     1.0000     0.3700     0.3700
    119       119       3       1882.82        366.09     130435.56      0.50774      3.22940     1.0000     0.0220     0.0220
    119       119       6       1724.04        366.09     630551.28      0.39453      1.15920     1.0000     0.3220     0.3220
    119       119       9       1767.14        366.09     520476.25      0.30710      2.13077     1.0000     0.0800     0.0800
    119       119      12       1710.65        366.09     705989.09      0.47896      0.93520     1.0000     0.2600     0.2600
    119       119      15       1704.14        366.09     804306.11      0.69342      0.20159     1.0000     0.5140     0.5140
    119       119      18       1581.36        366.09    1104968.36      0.21423     -2.48706     1.0000     0.9780     0.9780
    120       120       3       1225.25        109.47    1271966.50      2.55876     -2.10537     1.0000     0.9060     0.9060
    120       120       6       1146.52        109.47    1075664.31      2.78087     -1.50871     1.0000     0.8760     0.8760
    120       120       9       1132.70        109.47     979564.43      2.71733     -1.11364     1.0000     0.8440     0.8440
    120       120      12       1120.58        109.47     840212.34      3.35772     -0.16890     1.0000     0.6160     0.6160
    120       120      15       1106.51        109.47     850983.03      2.88899     -0.27573     1.0000     0.6320     0.6320
    120       120      18       1044.69        109.47     865866.79      2.74963     -0.43250     1.0000     0.6800     0.6800
    121       121       3       1477.94          7.58     788723.89      0.28454      0.16313     1.0000     0.6340     0.6340
    121       121       6       1340.32          7.58     573530.70      0.74346      1.47442     1.0000     0.1740     0.1740
    121       121       9       1385.36          7.58     621418.08      0.61661      1.38915     1.0000     0.1540     0.1540
    121       121      12       1286.40          7.58    1002229.97      1.92475     -1.40079     1.0000     0.8640     0.8640
    121       121      15       1207.99          7.58     988377.69      1.82232     -1.41490     1.0000     0.8860     0.8860
    121       121      18       1150.31          7.58     932024.44      2.53222     -1.01222     1.0000     0.8140     0.8140
    122       122       3       2683.55         79.38    1097569.69      1.63222     -1.11389     1.0000     0.8220     0.8220
    122       122       6       2349.81         79.38     750008.78      2.09732      0.57152     1.0000     0.4040     0.4040
    122       122       9       2059.19         79.38     864650.23      1.59581     -0.13328     1.0000     0.6500     0.6500
    122       122      12       2179.63         79.38    1373693.15      1.01124     -3.96171     1.0000     0.9920     0.9920
    122       122      15       2083.91         79.38    1252885.97      0.73088     -3.34254     1.0000     1.0000     1.0000
    122       122      18       1976.58         79.38    1231571.26      0.90979     -3.53517     1.0000     0.9940     0.9940
    123       123       3       1586.63          7.58     249392.97      0.67122      2.67495     1.0000     0.0800     0.0800
    123       123       6       1613.83          7.58    1007256.26      0.42665     -1.04740     1.0000     0.7800     0.7800
    123       123       9       1519.94          7.58    1336765.36      1.15623     -3.46899     1.0000     0.9980     0.9980
    123       123      12       1520.39          7.58    1327287.98      0.15142     -3.80962     1.0000     0.9940     0.9940
    123       123      15       1541.74          7.58    1186722.14      0.02484     -2.99178     1.0000     0.9880     0.9880
    123       123      18       1502.21          7.58    1213943.04      0.03870     -3.52823     1.0000     0.9960     0.9960
    124       124       3        477.27        280.25     742187.58      0.06315      0.30449     1.0000     0.5820     0.5820
    124       124       6        505.99        280.25     769617.20      0.11102      0.23908     1.0000     0.5040     0.5040
    124       124       9        483.35        280.25     617287.32      0.04170      1.32556     1.0000     0.2180     0.2180
    124       124      12        473.26        280.25     628206.67      0.54380      1.39770     1.0000     0.1460     0.1460
    124       124      15        458.85        280.25     620613.98      0.80148      1.59344     1.0000     0.1240     0.1240
    124       124      18        487.47        280.25     617113.66      0.63500      1.74860     1.0000     0.0860     0.0860
    125       125       3       1692.58        527.86     943136.78      1.39123     -0.52981     1.0000     0.7540     0.7540
    125       125       6       1684.19        527.86     859323.94      2.22837     -0.18087     1.0000     0.6080     0.6080
    125       125       9       1624.38        527.86    1021306.17      2.46329     -1.31616     1.0000     0.8760     0.8760
    125       125      12       1610.44        527.86    1449461.18      1.84466     -4.74264     1.0000     0.9980     0.9980
    125       125      15       1590.93        527.86    1347233.32      1.41475     -4.33214     1.0000     1.0000     1.0000
    125       125      18       1616.51        527.86    1344111.01      2.00540     -4.63794     1.0000     1.0000     1.0000
    126       126       3        394.64         48.12     661450.69      0.75764      0.67021     1.0000     0.4660     0.4660
    126       126       6        436.54         48.12     584961.75      0.97766      1.31272     1.0000     0.2420     0.2420
    126       126       9        430.00         48.12     590142.99      1.98384      1.49286     1.0000     0.1960     0.1960
    126       126      12        397.93         48.12     550299.40      1.95205      1.98496     1.0000     0.0840     0.0840
    126       126      15        397.91         48.12     574163.66      1.59129      1.96455     1.0000     0.0500     0.0500
    126       126      18        399.08         48.12     583899.28      1.16781      2.02550     1.0000     0.0560     0.0560
    127       127       3       1812.46         92.00     228006.57      3.00243      2.78236     1.0000     0.0720     0.0720
    127       127       6       1827.84         92.00     419878.22      4.51093      2.41335     1.0000     0.0620     0.0620
    127       127       9       1817.56         92.00     720806.06      5.22132      0.77481     1.0000     0.3520     0.3520
    127       127      12       1807.97         92.00     790485.70      5.49190      0.33927     1.0000     0.4700     0.4700
    127       127      15       1798.15         92.00     968554.36      5.24616     -1.10383     1.0000     0.8100     0.8100
    127       127      18       1767.01         92.00     991866.73      5.46845     -1.39687     1.0000     0.8780     0.8780
    128       128       3        205.55        270.95     492171.00      0.69165      1.42923     1.0000     0.3860     0.3860
    128       128       6        244.44        270.95     597087.68      1.01794      1.16415     1.0000     0.2760     0.2760
    128       128       9        251.50        270.95     528739.24      0.82106      1.84822     1.0000     0.1360     0.1360
    128       128      12        285.09        270.95     481046.63      1.00879      2.45239     1.0000     0.0240     0.0240
    128       128      15        262.90        270.95     550186.08      0.94148      2.07265     1.0000     0.0580     0.0580
    128       128      18        259.63        270.95     595474.94      1.16439      1.80280     1.0000     0.0880     0.0880
    129       129       3        520.27        158.98     420422.27      0.37140      1.83942     1.0000     0.1820     0.1820
    129       129       6        535.41        158.98     405841.53      0.46198      2.41982     1.0000     0.0660     0.0660
    129       129       9        531.43        158.98     487847.63      0.45739      2.24647     1.0000     0.0580     0.0580
    129       129      12        540.86        158.98     608853.47      0.61650      1.56819     1.0000     0.1420     0.1420
    129       129      15        576.65        158.98     626636.94      0.29257      1.56274     1.0000     0.1400     0.1400
    129       129      18        579.84        158.98     676804.93      1.01676      1.24536     1.0000     0.1760     0.1760
    130       130       3       2075.24        327.30     809907.70      2.37516      0.15779     1.0000     0.5960     0.5960
    130       130       6       2050.24        327.30     624521.01      3.84867      1.26506     1.0000     0.2380     0.2380
    130       130       9       2054.58        327.30     651592.49      4.89694      1.29268     1.0000     0.2280     0.2280
    130       130      12       2057.84        327.30     572652.11      6.04882      2.03782     1.0000     0.0740     0.0740
    130       130      15       1982.45        327.30     838127.65      5.92389      0.05412     1.0000     0.5460     0.5460
    130       130      18       1901.99        327.30     837289.91      6.35949     -0.01795     1.0000     0.5660     0.5660
    131       131       3       2137.51        162.26     774975.58      2.30018      0.31605     1.0000     0.5840     0.5840
    131       131       6       2078.46        162.26     634550.71      3.90643      1.20745     1.0000     0.2800     0.2800
    131       131       9       2088.25        162.26     622797.82      4.78871      1.48540     1.0000     0.1680     0.1680
    131       131      12       2057.84        162.26     572652.11      6.04882      2.03782     1.0000     0.0620     0.0620
    131       131      15       2024.67        162.26     653943.47      6.30249      1.56250     1.0000     0.1320     0.1320
    131       131      18       1949.05        162.26     850938.19      5.86896     -0.13970     1.0000     0.5760     0.5760
    132       132       3        992.05         51.98     251849.46      0.35724      2.65893     1.0000     0.0800     0.0800
    132       132       6        991.48         51.98     268567.75      0.68023      3.27325     1.0000     0.0080     0.0080
    132       132       9        901.35         51.98     332800.17      0.79580      3.37340     1.0000     0.0040     0.0040
    132       132      12        953.85         51.98     350365.47      0.61202      3.64034     1.0000     0.0000     0.0000
    132       132      15        894.39         51.98     438547.58      0.23574      3.24117     1.0000     0.0060     0.0060
    132       132      18        936.46         51.98     621603.84      0.79038      1.83794     1.0000     0.0720     0.0720
    133       133       3        992.05         68.08     251849.46      0.35724      2.65893     1.0000     0.0860     0.0860
    133       133       6        871.63         68.08     342831.06      0.50852      2.86876     1.0000     0.0180     0.0180
    133       133       9        833.54         68.08     305395.66      0.78643      3.59465     1.0000     0.0000     0.0000
    133       133      12        850.85         68.08     454417.32      0.19892      2.89827     1.0000     0.0140     0.0140
    133       133      15        801.23         68.08     433057.65      0.21321      3.34530     1.0000     0.0060     0.0060
    133       133      18        792.82         68.08     453761.13      0.62066      3.41916     1.0000     0.0000     0.0000
    134       134       3        992.05        120.03     251849.46      0.35724      2.65893     1.0000     0.0960     0.0960
    134       134       6        871.63        120.03     342831.06      0.50852      2.86876     1.0000     0.0380     0.0380
    134       134       9        872.51        120.03     386412.48      0.58984      3.00606     1.0000     0.0140     0.0140
    134       134      12        859.33        120.03     345984.20      0.61912      3.71639     1.0000     0.0060     0.0060
    134       134      15        801.23        120.03     433057.65      0.21321      3.34530     1.0000     0.0000     0.0000
    134       134      18        842.87        120.03     462452.14      0.04987      3.34193     1.0000     0.0040     0.0040
    135       135       3       1812.46        219.10     228006.57      3.00243      2.78236     1.0000     0.0600     0.0600
    135       135       6       1951.18        219.10     487717.28      4.54943      2.01923     1.0000     0.1100     0.1100
    135       135       9       1960.85        219.10     553977.83      5.50117      1.90401     1.0000     0.1080     0.1080
    135       135      12       1877.88        219.10     941880.23      4.76468     -0.80746     1.0000     0.7860     0.7860
    135       135      15       1889.16        219.10     880192.66      5.96430     -0.37200     1.0000     0.6380     0.6380
    135       135      18       1862.96        219.10     889932.22      5.82436     -0.48755     1.0000     0.7000     0.7000
    136       136       3        394.64         16.42     661450.69      0.75764      0.67021     1.0000     0.5040     0.5040
    136       136       6        344.82         16.42     608953.64      0.83657      1.14072     1.0000     0.2920     0.2920
    136       136       9        343.49         16.42     526559.86      1.38043      1.91415     1.0000     0.1000     0.1000
    136       136      12        368.28         16.42     550734.13      1.81234      1.94992     1.0000     0.0740     0.0740
    136       136      15        360.04         16.42     543957.71      1.85578      2.19100     1.0000     0.0620     0.0620
    136       136      18        376.77         16.42     573970.95      1.38555      2.07895     1.0000     0.0360     0.0360
    137       137       3       2156.85         50.81     643153.23      2.32673      0.91326     1.0000     0.4700     0.4700
    137       137       6       2116.41         50.81     638680.74      3.74717      1.18372     1.0000     0.2820     0.2820
    137       137       9       2086.76         50.81     685117.02      4.21297      1.06831     1.0000     0.2900     0.2900
    137       137      12       2010.59         50.81     664577.60      5.62584      1.34933     1.0000     0.1660     0.1660
    137       137      15       1972.99         50.81     898944.43      5.55506     -0.52731     1.0000     0.6700     0.6700
    137       137      18       1972.76         50.81     912758.29      5.75334     -0.69117     1.0000     0.7140     0.7140
    138       138       3       2280.73        403.46     615605.78      1.51979      1.05576     1.0000     0.4020     0.4020
    138       138       6       2163.81        403.46     770127.59      2.37271      0.42860     1.0000     0.5080     0.5080
    138       138       9       2130.41        403.46     792329.14      3.42299      0.35075     1.0000     0.4540     0.4540
    138       138      12       2054.59        403.46     911679.53      3.59650     -0.50138     1.0000     0.6940     0.6940
    138       138      15       2056.53        403.46     925847.40      4.53482     -0.66426     1.0000     0.7500     0.7500
    138       138      18       2005.85        403.46     923306.03      5.26923     -0.69304     1.0000     0.6900     0.6900
    139       139       3        528.98         49.44     671671.16      0.37392      0.65160     1.0000     0.5140     0.5140
    139       139       6        532.71         49.44     756983.97      0.10786      0.31482     1.0000     0.5080     0.5080
    139       139       9        564.51         49.44     697332.77      0.32716      0.78339     1.0000     0.3400     0.3400
