#   GrNr    Ngal    Rij(kpc)  size(kpc)  sigm(km/s)  Vmean(km/s) Pmin(ds)   Pmin_avr(ds)
      0       3     2277.96     214.93   15863.53 14045276.66     0.0000     0.5800
      1       3     2255.10     358.85   62598.50 14614882.33     0.0000     0.0057
