#  idx_gal   shID  Ngali  Ngalf    Rij(kpc)  size(kpc)  sigm(km/s)  Pmin(ds)    GrNr    x(kpc)    y(kpc)   V_LOS(km/s)
      0        0      3      3     1596.57     205.70  128474.73     0.0230       7   -1121.47   -1201.62 17211000.00
      1        1      0      0        0.00       0.00       0.00    -1.0000      -1   -1073.15     316.67 18192000.00
      2        2      0      0        0.00       0.00       0.00    -1.0000      -1    -973.84     471.43 18511000.00
      3        3      0      0        0.00       0.00       0.00    -1.0000      -1    -938.41     430.58 16922000.00
      4        4      0      0        0.00       0.00       0.00    -1.0000      -1    -909.34     252.41 18119000.00
      5        5      0      0        0.00       0.00       0.00    -1.0000      -1    -892.99     -18.24 19149000.00
      6        6      3      3     1147.41     194.10  150093.42     0.5770      27    -691.80   -1145.09 17835000.00
      7        7      0      0        0.00       0.00       0.00    -1.0000      -1    -589.73    -537.07 16987000.00
      8        8      0      0        0.00       0.00       0.00    -1.0000      -1    -509.12     273.58 17472000.00
      9        9      3      3     1147.41     194.10  150093.42     0.7030      27    -497.73    -765.27 17634000.00
     10       10      0      0        0.00       0.00       0.00    -1.0000      -1    -457.32      47.87 17036000.00
     11       11      0      0        0.00       0.00       0.00    -1.0000      -1    -427.27    -456.59 17050000.00
     12       12      0      0        0.00       0.00       0.00    -1.0000      -1    -425.21      55.74 18078000.00
     13       13      6      6      457.59     202.09  267651.65     0.9670      18    -372.18    -152.57 18616000.00
     14       14      0      0        0.00       0.00       0.00    -1.0000      -1    -351.88     -13.40 18553000.00
     15       15      0      0        0.00       0.00       0.00    -1.0000      -1    -322.51     423.31 16470000.00
     16       16      0      0        0.00       0.00       0.00    -1.0000      -1    -298.96      12.08 17657000.00
     17       17      0      0        0.00       0.00       0.00    -1.0000      -1    -291.15    -624.99 17759000.00
     18       18      0      0        0.00       0.00       0.00    -1.0000      -1    -291.20     -97.35 15544000.00
     19       19      0      0        0.00       0.00       0.00    -1.0000      -1    -211.47     342.40 16454000.00
     20       20      0      0        0.00       0.00       0.00    -1.0000      -1    -180.00    -158.38 18249000.00
     21       21      0      0        0.00       0.00       0.00    -1.0000      -1    -176.17    -137.69 16692000.00
     22       22      0      0        0.00       0.00       0.00    -1.0000      -1    -165.79     693.20 18282000.00
     23       23      0      0        0.00       0.00       0.00    -1.0000      -1    -162.90    -824.32 17060000.00
     24       24      0      0        0.00       0.00       0.00    -1.0000      -1    -151.77    -523.59 16698000.00
