#  idx_gal   gal_id   Ngal    Ri_avr(kpc)  size_i(kpc)   sigma_i(km/s)   delta_v    delta_sigma     P_v      P_sigma    Pmin(ds)
      6         6       9       1744.55        111.98    1296973.98      0.31046     -1.70019     1.0000     0.9120     0.9120
      6         6      12       1764.82        111.98    1326819.23      0.85604     -2.09198     1.0000     0.9520     0.9520
      6         6      15       1788.76        111.98    1275965.21      0.58198     -1.93463     1.0000     0.9440     0.9440
      6         6      18       1792.92        111.98    1258197.87      0.55932     -1.95097     1.0000     0.9480     0.9480
      6         6      21       1800.03        111.98    1176720.71      0.89864     -1.43027     1.0000     0.9000     0.9000
      6         6      24       1793.46        111.98    1185022.39      0.61271     -1.58210     1.0000     0.8930     0.8930
      6         6      27       1783.69        111.98    1135660.09      0.96590     -1.22578     1.0000     0.8620     0.8620
      7         7       3       1144.31         51.05    1538657.84      0.13409     -2.28531     1.0000     0.9330     0.9330
      7         7       6       1170.01         51.05    1154168.52      0.18214     -0.96106     1.0000     0.7930     0.7930
      7         7       9       1180.23         51.05    1040840.79      1.12371     -0.45461     1.0000     0.6780     0.6780
      7         7      12       1193.97         51.05     896923.44      1.56005      0.43642     1.0000     0.4500     0.4500
      7         7      15       1186.60         51.05     926935.30      0.91259      0.26168     1.0000     0.4750     0.4750
      7         7      18       1176.12         51.05     974227.90      0.68390     -0.08393     1.0000     0.5510     0.5510
      7         7      21       1220.07         51.05     921537.82      1.06855      0.34485     1.0000     0.4410     0.4410
      7         7      24       1194.85         51.05     903553.24      1.21576      0.52134     1.0000     0.3360     0.3360
      7         7      27       1177.05         51.05     910297.38      1.59697      0.48608     1.0000     0.3910     0.3910
      8         8       3       1004.65        152.13     541491.35      0.40996      1.63820     1.0000     0.2910     0.2910
      8         8       6       1016.37        152.13    1246439.02      1.30591     -1.53601     1.0000     0.8660     0.8660
      8         8       9       1064.45        152.13    1152644.93      1.61402     -1.18810     1.0000     0.8050     0.8050
      8         8      12       1062.14        152.13    1071682.54      1.17183     -0.79176     1.0000     0.7620     0.7620
      8         8      15       1045.88        152.13    1022614.89      0.60522     -0.50936     1.0000     0.6810     0.6810
      8         8      18       1110.16        152.13    1074136.69      1.68517     -0.95167     1.0000     0.7820     0.7820
      8         8      21       1085.68        152.13    1031223.04      2.22605     -0.65642     1.0000     0.7450     0.7450
      8         8      24       1107.38        152.13    1067937.15      2.86693     -1.01763     1.0000     0.8320     0.8320
      8         8      27       1098.42        152.13    1064285.71      2.97280     -1.03554     1.0000     0.8300     0.8300
      9         9       3       1890.18        465.00     172055.23      0.08970      3.16666     1.0000     0.0280     0.0280
      9         9       6       1891.14        465.00     726132.67      0.28475      1.31882     1.0000     0.2360     0.2360
      9         9       9       1895.89        465.00     736342.89      0.26150      1.47860     1.0000     0.1780     0.1780
      9         9      12       1903.87        465.00     718287.31      0.61734      1.76920     1.0000     0.1170     0.1170
      9         9      15       1911.75        465.00     866745.35      0.60174      0.90452     1.0000     0.2890     0.2890
      9         9      18       1939.35        465.00     863187.62      1.08115      1.10478     1.0000     0.2320     0.2320
      9         9      21       1937.88        465.00     855818.56      0.67406      1.23509     1.0000     0.1800     0.1800
      9         9      24       1932.02        465.00    1014519.40      0.40598     -0.00884     1.0000     0.5360     0.5360
      9         9      27       1932.20        465.00     999169.98      0.75340      0.12433     1.0000     0.5050     0.5050
     10        10       3       1486.99        678.27    1094975.58      1.02382     -0.44252     1.0000     0.7180     0.7180
     10        10       6       1517.29        678.27    1199299.62      0.01129     -1.07693     1.0000     0.8090     0.8090
     10        10       9       1515.53        678.27     958068.68      0.13346      0.13489     1.0000     0.5110     0.5110
     10        10      12       1520.41        678.27     998465.98      0.79383     -0.10946     1.0000     0.5910     0.5910
     10        10      15       1497.31        678.27     908870.01      0.90768      0.51183     1.0000     0.4020     0.4020
     10        10      18       1491.03        678.27     910760.49      0.96586      0.53693     1.0000     0.3860     0.3860
     10        10      21       1530.98        678.27     929132.40      1.18493      0.42356     1.0000     0.4000     0.4000
     10        10      24       1552.20        678.27     887576.26      1.48083      0.80329     1.0000     0.2840     0.2840
     10        10      27       1567.53        678.27     952749.50      0.98133      0.32291     1.0000     0.4300     0.4300
     11        11       3       2147.17        161.80     302827.30      0.17771      2.68636     1.0000     0.1060     0.1060
     11        11       6       2170.92        161.80     774373.97      0.23790      1.15411     1.0000     0.2880     0.2880
     11        11       9       2206.54        161.80    1038930.50      0.15860     -0.12755     1.0000     0.6180     0.6180
     11        11      12       2204.35        161.80    1053306.12      0.34403     -0.23225     1.0000     0.6080     0.6080
     11        11      15       2191.07        161.80     995317.97      0.74330      0.14089     1.0000     0.4990     0.4990
     11        11      18       2201.76        161.80    1003650.59      0.97430      0.09063     1.0000     0.5200     0.5200
     11        11      21       2214.35        161.80     949982.73      1.15664      0.51603     1.0000     0.3950     0.3950
     11        11      24       2196.88        161.80     888663.27      1.15089      1.05228     1.0000     0.2140     0.2140
     11        11      27       2191.67        161.80     849560.61      1.22713      1.44530     1.0000     0.1320     0.1320
     12        12       3       1902.09        125.73     440524.93      1.71539      2.13625     1.0000     0.1680     0.1680
     12        12       6       1903.96        125.73     727989.96      1.86191      1.30978     1.0000     0.2430     0.2430
     12        12       9       1900.00        125.73     869338.11      1.76050      0.72451     1.0000     0.3660     0.3660
     12        12      12       1925.49        125.73     784579.82      2.28296      1.34857     1.0000     0.1870     0.1870
     12        12      15       1895.93        125.73     897464.08      1.59323      0.69139     1.0000     0.3250     0.3250
     12        12      18       1884.83        125.73     826486.02      1.62998      1.27508     1.0000     0.1830     0.1830
     12        12      21       1881.15        125.73     865151.21      1.14133      1.05092     1.0000     0.2350     0.2350
     12        12      24       1841.07        125.73     837866.00      1.17322      1.34085     1.0000     0.1790     0.1790
     12        12      27       1809.34        125.73     856261.35      1.75628      1.24625     1.0000     0.1590     0.1590
     13        13       3       1913.96        178.48     732600.60      0.72675      1.01524     1.0000     0.4140     0.4140
     13        13       6       1891.14        178.48     726132.67      0.28475      1.31882     1.0000     0.2610     0.2610
     13        13       9       1923.16        178.48     826252.50      0.69443      0.96881     1.0000     0.3000     0.3000
     13        13      12       1907.67        178.48     857099.07      1.04980      0.88843     1.0000     0.2780     0.2780
     13        13      15       1918.71        178.48     785707.52      0.98166      1.46675     1.0000     0.1700     0.1700
     13        13      18       1955.66        178.48     795728.38      0.64370      1.60076     1.0000     0.1160     0.1160
     13        13      21       1964.78        178.48     835084.58      1.17830      1.39754     1.0000     0.1480     0.1480
     13        13      24       1969.45        178.48     893686.26      0.87631      0.99214     1.0000     0.2270     0.2270
     13        13      27       1961.26        178.48     898595.45      1.17460      0.99984     1.0000     0.2380     0.2380
     14        14       3       1486.99        690.39    1094975.58      1.02382     -0.44252     1.0000     0.7150     0.7150
     14        14       6       1380.32        690.39    1030584.77      0.34888     -0.28684     1.0000     0.6680     0.6680
     14        14       9       1389.68        690.39     911872.04      0.04264      0.35556     1.0000     0.4830     0.4830
     14        14      12       1411.64        690.39     894292.23      0.50918      0.56206     1.0000     0.3830     0.3830
     14        14      15       1401.83        690.39     866507.19      0.30594      0.75759     1.0000     0.3100     0.3100
     14        14      18       1422.63        690.39     837897.74      0.59672      1.09008     1.0000     0.2370     0.2370
     14        14      21       1430.44        690.39     919410.32      0.00541      0.50221     1.0000     0.4050     0.4050
     14        14      24       1403.81        690.39     896744.62      0.18010      0.72486     1.0000     0.3290     0.3290
     14        14      27       1379.51        690.39     937961.35      0.48353      0.31829     1.0000     0.4470     0.4470
     15        15       3       1444.11         93.87    1364883.43      0.73025     -1.49495     1.0000     0.8670     0.8670
     15        15       6       1447.06         93.87    1124951.25      2.20475     -0.70933     1.0000     0.7480     0.7480
     15        15       9       1466.63         93.87     974750.93      3.09558      0.03880     1.0000     0.5720     0.5720
     15        15      12       1464.58         93.87     864865.85      3.34746      0.75175     1.0000     0.3340     0.3340
     15        15      15       1458.15         93.87     962457.89      3.88038      0.13412     1.0000     0.4990     0.4990
     15        15      18       1469.86         93.87     978937.65      3.75580      0.01935     1.0000     0.5440     0.5440
     15        15      21       1468.05         93.87    1007755.44      4.00940     -0.21253     1.0000     0.6070     0.6070
     15        15      24       1480.36         93.87     994921.20      4.33224     -0.11492     1.0000     0.5810     0.5810
     15        15      27       1480.00         93.87    1036806.79      4.70548     -0.49726     1.0000     0.6460     0.6460
     16        16       3       1480.78         88.33     322287.35      2.53600      2.57036     1.0000     0.1020     0.1020
     16        16       6       1466.94         88.33    1175820.52      2.46108     -0.96084     1.0000     0.7790     0.7790
     16        16       9       1466.63         88.33     974750.93      3.09558      0.03880     1.0000     0.5440     0.5440
     16        16      12       1472.86         88.33     916642.74      3.90006      0.41799     1.0000     0.4480     0.4480
     16        16      15       1490.26         88.33     915590.91      5.12084      0.46446     1.0000     0.4240     0.4240
     16        16      18       1509.42         88.33     857233.75      5.47975      0.94329     1.0000     0.2570     0.2570
     16        16      21       1535.81         88.33     917618.88      5.74134      0.51671     1.0000     0.3670     0.3670
     16        16      24       1552.12         88.33     999399.46      5.54610     -0.15323     1.0000     0.5650     0.5650
     16        16      27       1538.86         88.33    1000329.16      5.44697     -0.16937     1.0000     0.5920     0.5920
     17        17       3       1557.83        174.39     683923.34      0.33630      1.16026     1.0000     0.3900     0.3900
     17        17       6       1546.63        174.39     731806.60      0.92984      1.23448     1.0000     0.2650     0.2650
     17        17       9       1558.29        174.39     866472.29      1.58839      0.66252     1.0000     0.3740     0.3740
     17        17      12       1565.22        174.39     858261.89      1.22019      0.83606     1.0000     0.3320     0.3320
     17        17      15       1563.07        174.39     953411.02      0.64372      0.24859     1.0000     0.4780     0.4780
     17        17      18       1580.84        174.39    1033836.99      0.11596     -0.33822     1.0000     0.6460     0.6460
     17        17      21       1598.44        174.39     956794.19      0.19647      0.25817     1.0000     0.4600     0.4600
     17        17      24       1599.63        174.39     930869.73      0.05450      0.49304     1.0000     0.4020     0.4020
     17        17      27       1629.60        174.39     999619.19      0.39554     -0.09520     1.0000     0.5720     0.5720
     18        18       3       1737.86        108.93     389580.27      2.66698      2.33178     1.0000     0.1340     0.1340
     18        18       6       1719.95        108.93     377308.39      4.17160      3.00129     1.0000     0.0190     0.0190
     18        18       9       1692.73        108.93     748214.95      4.76953      1.37624     1.0000     0.1960     0.1960
     18        18      12       1689.86        108.93     975950.42      4.60322      0.08315     1.0000     0.5650     0.5650
     18        18      15       1772.93        108.93     965239.80      4.46907      0.22117     1.0000     0.4810     0.4810
     18        18      18       1724.16        108.93    1085612.99      3.98252     -0.72832     1.0000     0.7420     0.7420
     18        18      21       1676.62        108.93    1024990.32      4.50370     -0.28940     1.0000     0.6150     0.6150
     18        18      24       1625.72        108.93    1011651.34      5.14434     -0.19274     1.0000     0.6120     0.6120
     18        18      27       1647.74        108.93     971332.96      5.44563      0.15713     1.0000     0.4850     0.4850
     19        19       3       1660.28         83.77    1076641.02      0.19246     -0.33936     1.0000     0.7480     0.7480
     19        19       6       1652.50         83.77     892507.30      0.30224      0.47323     1.0000     0.4720     0.4720
     19        19       9       1690.24         83.77     832041.56      0.06495      0.89701     1.0000     0.2890     0.2890
     19        19      12       1705.59         83.77     961898.85      0.28733      0.17304     1.0000     0.5100     0.5100
     19        19      15       1669.32         83.77     927621.49      0.54382      0.42899     1.0000     0.4270     0.4270
     19        19      18       1644.68         83.77     856800.68      0.84805      0.99565     1.0000     0.2420     0.2420
     19        19      21       1623.53         83.77     808249.88      1.19130      1.45087     1.0000     0.1390     0.1390
     19        19      24       1588.17         83.77     868290.92      0.64693      1.02429     1.0000     0.2370     0.2370
     19        19      27       1561.45         83.77     905749.92      0.91665      0.74219     1.0000     0.2870     0.2870
     20        20       3       1908.82        645.54     383998.64      1.80311      2.35320     1.0000     0.1490     0.1490
     20        20       6       1910.60        645.54     390757.55      2.51281      2.95100     1.0000     0.0210     0.0210
     20        20       9       1890.47        645.54     895229.55      2.36860      0.57771     1.0000     0.4180     0.4180
     20        20      12       1885.90        645.54     944981.66      1.83059      0.33081     1.0000     0.4500     0.4500
     20        20      15       1899.59        645.54     872796.00      2.05003      0.86254     1.0000     0.2880     0.2880
     20        20      18       1855.11        645.54     891922.21      1.99409      0.78609     1.0000     0.3150     0.3150
     20        20      21       1881.35        645.54     942200.96      1.40575      0.43733     1.0000     0.4110     0.4110
     20        20      24       1884.30        645.54     956095.90      0.91297      0.34539     1.0000     0.4490     0.4490
     20        20      27       1899.28        645.54     970921.53      0.96678      0.23177     1.0000     0.4420     0.4420
     21        21       3       1787.56         86.90     794046.11      0.24205      0.77941     1.0000     0.4530     0.4530
     21        21       6       1751.60         86.90    1023554.77      0.53936     -0.12866     1.0000     0.6120     0.6120
     21        21       9       1755.86         86.90     861917.12      0.20840      0.76659     1.0000     0.3470     0.3470
     21        21      12       1736.03         86.90     916054.82      0.05779      0.51435     1.0000     0.4040     0.4040
     21        21      15       1739.26         86.90     901130.79      0.66442      0.66595     1.0000     0.3420     0.3420
     21        21      18       1761.47         86.90     928607.44      0.66747      0.51195     1.0000     0.3870     0.3870
     21        21      21       1777.71         86.90     907541.18      0.25289      0.71334     1.0000     0.3090     0.3090
     21        21      24       1778.46         86.90     914786.77      0.85811      0.69320     1.0000     0.3200     0.3200
     21        21      27       1765.38         86.90     894082.27      1.31420      0.91163     1.0000     0.2760     0.2760
     22        22       3       2077.72        203.08     914894.35      1.03666      0.37218     1.0000     0.5850     0.5850
     22        22       6       2042.42        203.08     647547.31      1.45665      1.75207     1.0000     0.1350     0.1350
     22        22       9       2095.61        203.08     828967.17      0.92023      1.02918     1.0000     0.3060     0.3060
     22        22      12       2073.31        203.08     732695.84      0.99311      1.75271     1.0000     0.0990     0.0990
     22        22      15       2036.42        203.08     764042.07      0.49186      1.70251     1.0000     0.1050     0.1050
     22        22      18       2064.30        203.08     846071.60      0.27756      1.23062     1.0000     0.1970     0.1970
     22        22      21       2057.50        203.08     917571.12      0.35781      0.75124     1.0000     0.2990     0.2990
     22        22      24       2038.03        203.08     894385.25      0.45956      0.98635     1.0000     0.2350     0.2350
     22        22      27       2028.35        203.08     863534.94      0.74410      1.30505     1.0000     0.1680     0.1680
     23        23       3       2181.20        615.21    1271011.85      0.11019     -0.96052     1.0000     0.7860     0.7860
     23        23       6       2221.90        615.21    1139826.92      0.06218     -0.59139     1.0000     0.6990     0.6990
     23        23       9       2215.49        615.21     936791.43      0.34988      0.44081     1.0000     0.4560     0.4560
     23        23      12       2171.62        615.21     966891.34      0.71339      0.30586     1.0000     0.4480     0.4480
     23        23      15       2115.34        615.21     861767.73      0.69636      1.03542     1.0000     0.2390     0.2390
     23        23      18       2114.72        615.21     854463.78      0.28255      1.16892     1.0000     0.2360     0.2360
     23        23      21       2086.84        615.21     875360.21      0.15771      1.08197     1.0000     0.2130     0.2130
     23        23      24       2105.26        615.21     905427.61      0.76729      0.89488     1.0000     0.2530     0.2530
     23        23      27       2116.17        615.21     880113.39      1.15398      1.16073     1.0000     0.2030     0.2030
     24        24       3       2064.38        488.43     783236.86      0.63523      0.86935     1.0000     0.4250     0.4250
     24        24       6       2075.93        488.43     894029.63      0.18310      0.57183     1.0000     0.4540     0.4540
     24        24       9       2078.22        488.43     956355.70      0.91185      0.31852     1.0000     0.4840     0.4840
     24        24      12       1994.76        488.43     947255.72      0.81628      0.41325     1.0000     0.4250     0.4250
     24        24      15       2010.83        488.43    1021573.89      0.83863     -0.05544     1.0000     0.5570     0.5570
     24        24      18       2010.86        488.43    1084320.43      1.17031     -0.52104     1.0000     0.7060     0.7060
     24        24      21       2032.61        488.43    1141829.77      0.64324     -1.00586     1.0000     0.8260     0.8260
     24        24      24       1992.12        488.43    1135067.22      0.62106     -1.00746     1.0000     0.8260     0.8260
     24        24      27       2014.50        488.43    1114568.68      0.27982     -0.88023     1.0000     0.7590     0.7590
     25        25       3       2445.01          3.30     990490.87      0.60702      0.01072     1.0000     0.6230     0.6230
     25        25       6       2377.17          3.30     881857.58      0.09739      0.64074     1.0000     0.4080     0.4080
     25        25       9       2305.97          3.30    1075008.06      0.54230     -0.32831     1.0000     0.6420     0.6420
     25        25      12       2370.12          3.30    1050847.70      0.26536     -0.21694     1.0000     0.6400     0.6400
     25        25      15       2300.30          3.30     948500.56      0.38005      0.45966     1.0000     0.3810     0.3810
     25        25      18       2254.57          3.30    1072749.26      0.58982     -0.41612     1.0000     0.6680     0.6680
     25        25      21       2214.57          3.30    1131464.65      1.17116     -0.90234     1.0000     0.7800     0.7800
     25        25      24       2188.87          3.30    1212251.79      1.55136     -1.62158     1.0000     0.9190     0.9190
     25        25      27       2200.51          3.30    1221299.48      1.42386     -1.78258     1.0000     0.9420     0.9420
     26        26       3       2740.51        618.53     840465.88      0.50509      0.50263     1.0000     0.5290     0.5290
     26        26       6       2739.66        618.53     767660.63      1.16382      1.00250     1.0000     0.3250     0.3250
     26        26       9       2723.12        618.53     925335.30      1.48446      0.24661     1.0000     0.4970     0.4970
     26        26      12       2739.20        618.53     899769.59      1.20832      0.44315     1.0000     0.4360     0.4360
     26        26      15       2746.93        618.53     960242.15      0.49043      0.05217     1.0000     0.5140     0.5140
     26        26      18       2754.82        618.53    1001044.11      1.18927     -0.25803     1.0000     0.6350     0.6350
     26        26      21       2757.23        618.53    1014997.91      1.15848     -0.38949     1.0000     0.6630     0.6630
     26        26      24       2736.74        618.53    1065051.60      0.94732     -0.84613     1.0000     0.7730     0.7730
     26        26      27       2740.03        618.53    1036893.09      0.54756     -0.63238     1.0000     0.7240     0.7240
     27        27       3       2351.40        152.62    1458034.49      1.47538     -1.66499     1.0000     0.8400     0.8400
     27        27       6       2388.07        152.62    1424037.21      0.64840     -2.10453     1.0000     0.9320     0.9320
     27        27       9       2393.18        152.62    1220904.35      0.37165     -1.29566     1.0000     0.8610     0.8610
     27        27      12       2373.00        152.62    1054644.74      0.19666     -0.24059     1.0000     0.6230     0.6230
     27        27      15       2330.35        152.62     947108.26      0.37193      0.46914     1.0000     0.4020     0.4020
     27        27      18       2314.56        152.62    1044462.28      0.70622     -0.20867     1.0000     0.5940     0.5940
     27        27      21       2286.19        152.62    1132845.17      0.07380     -0.91312     1.0000     0.7980     0.7980
     27        27      24       2262.56        152.62    1116800.32      0.18252     -0.83285     1.0000     0.7850     0.7850
     27        27      27       2241.28        152.62    1161305.52      0.99986     -1.26164     1.0000     0.8640     0.8640
     28        28       3       1915.46        158.61     403333.22      1.84377      2.27900     1.0000     0.1450     0.1450
     28        28       6       1902.82        158.61     776623.11      1.62471      1.07309     1.0000     0.2900     0.2900
     28        28       9       1914.00        158.61     864279.86      1.52203      0.75319     1.0000     0.3390     0.3390
     28        28      12       1919.58        158.61     882273.02      1.74757      0.72870     1.0000     0.3530     0.3530
     28        28      15       1930.86        158.61     832595.09      1.43351      1.23456     1.0000     0.1920     0.1920
     28        28      18       1941.86        158.61     775453.44      1.70172      1.74982     1.0000     0.1010     0.1010
     28        28      21       1979.02        158.61     808513.90      1.36626      1.60572     1.0000     0.1090     0.1090
     28        28      24       1993.13        158.61     873633.77      0.72016      1.15826     1.0000     0.1930     0.1930
     28        28      27       1998.89        158.61     884611.23      0.88253      1.12158     1.0000     0.1880     0.1880
     29        29       3       2423.21         37.94    1544514.14      0.34529     -2.12389     1.0000     0.9240     0.9240
     29        29       6       2463.38         37.94    1206828.56      0.62942     -1.04334     1.0000     0.8180     0.8180
     29        29       9       2491.04         37.94    1277664.05      0.27760     -1.61874     1.0000     0.8810     0.8810
     29        29      12       2502.47         37.94    1194810.08      1.21192     -1.28371     1.0000     0.8620     0.8620
     29        29      15       2432.26         37.94    1270355.39      0.53496     -1.92982     1.0000     0.9350     0.9350
     29        29      18       2453.77         37.94    1217774.87      0.55200     -1.68411     1.0000     0.9030     0.9030
     29        29      21       2456.71         37.94    1161845.79      0.12406     -1.34762     1.0000     0.8780     0.8780
     29        29      24       2485.12         37.94    1113353.79      0.16015     -1.01495     1.0000     0.7860     0.7860
     29        29      27       2458.34         37.94    1116550.74      0.24675     -1.09494     1.0000     0.8360     0.8360
     30        30       3       2183.13          1.70    1487571.86      0.43568     -1.77625     1.0000     0.8960     0.8960
     30        30       6       2287.43          1.70    1067259.83      1.39150     -0.24479     1.0000     0.6260     0.6260
     30        30       9       2264.78          1.70    1040683.69      0.98627     -0.13730     1.0000     0.6270     0.6270
     30        30      12       2232.94          1.70    1172144.59      0.20631     -0.97227     1.0000     0.7980     0.7980
     30        30      15       2215.28          1.70    1213804.57      0.88518     -1.34678     1.0000     0.8570     0.8570
     30        30      18       2222.81          1.70    1207095.64      0.62727     -1.40138     1.0000     0.8700     0.8700
     30        30      21       2164.49          1.70    1130169.91      0.51296     -0.89222     1.0000     0.7990     0.7990
     30        30      24       2139.37          1.70    1107211.97      0.38366     -0.77670     1.0000     0.7780     0.7780
     30        30      27       2176.59          1.70    1095293.28      0.10151     -0.68844     1.0000     0.7660     0.7660
     31        31       3       2751.39        221.75     203645.67      1.32591      3.02152     1.0000     0.0450     0.0450
     31        31       6       2786.67        221.75     972844.87      0.86812     -0.02661     1.0000     0.6060     0.6060
     31        31       9       2798.80        221.75     861790.46      0.72823      0.61793     1.0000     0.3960     0.3960
     31        31      12       2827.86        221.75     830062.73      0.76602      0.89897     1.0000     0.3020     0.3020
     31        31      15       2798.33        221.75     905135.99      1.30749      0.44619     1.0000     0.4170     0.4170
     31        31      18       2775.34        221.75    1012375.93      1.47801     -0.34529     1.0000     0.6280     0.6280
     31        31      21       2785.13        221.75    1025364.77      1.13130     -0.47457     1.0000     0.6550     0.6550
     31        31      24       2742.44        221.75    1030368.80      0.58330     -0.54518     1.0000     0.6740     0.6740
     31        31      27       2740.03        221.75    1036893.09      0.54756     -0.63238     1.0000     0.7050     0.7050
     32        32       3       2985.42         61.78     689203.24      0.04320      1.03114     1.0000     0.4140     0.4140
     32        32       6       2938.28         61.78     819678.12      0.19000      0.74160     1.0000     0.4080     0.4080
     32        32       9       2914.27         61.78     866217.06      0.86734      0.59206     1.0000     0.4130     0.4130
     32        32      12       2907.51         61.78     909840.71      1.38438      0.37729     1.0000     0.4210     0.4210
     32        32      15       2918.05         61.78     889070.55      1.37069      0.56106     1.0000     0.3700     0.3700
     32        32      18       2871.81         61.78     991530.86      1.21170     -0.18476     1.0000     0.5820     0.5820
     32        32      21       2878.75         61.78     977617.69      1.94645     -0.08271     1.0000     0.5570     0.5570
