#  idx_gal   gal_id   Ngal    Ri_avr(kpc)  size_i(kpc)   sigma_i(km/s)   delta_v    delta_sigma     P_v      P_sigma    Pmin(ds)
      9         9      27       1932.20        440.00     999169.98      1.08306      1.44456     1.0000     0.1400     0.1400
      9         9      30       1910.81        440.00     952041.98      1.00917      1.87448     1.0000     0.0100     0.0100
     10        10       3       1486.99        669.27    1094975.58      0.73316      0.28817     1.0000     0.5600     0.5600
     10        10       6       1517.29        669.27    1199299.62      0.20337     -0.06213     1.0000     0.6500     0.6500
     10        10       9       1515.53        669.27     958068.68      0.13673      1.07938     1.0000     0.3000     0.3000
     10        10      12       1520.41        669.27     998465.98      0.94873      0.99204     1.0000     0.3100     0.3100
     10        10      15       1497.31        669.27     908870.01      1.08071      1.60817     1.0000     0.1500     0.1500
     10        10      18       1491.03        669.27     910760.49      1.16260      1.72022     1.0000     0.1100     0.1100
     10        10      21       1530.98        669.27     929132.40      1.37496      1.71001     1.0000     0.1500     0.1500
     10        10      24       1552.20        669.27     887576.26      1.64873      2.10260     1.0000     0.0200     0.0200
     10        10      27       1567.53        669.27     952749.50      1.26759      1.72392     1.0000     0.0500     0.0500
     10        10      30       1585.68        669.27     971515.99      1.32569      1.82017     1.0000     0.0600     0.0600
     11        11       3       2147.17        510.19     302827.30      0.27159      2.83488     1.0000     0.0900     0.0900
     11        11       6       2170.92        510.19     774373.97      0.01025      1.63569     1.0000     0.2000     0.2000
     11        11       9       2206.54        510.19    1038930.50      0.38870      0.62520     1.0000     0.4700     0.4700
     11        11      12       2204.35        510.19    1053306.12      0.00449      0.62177     1.0000     0.3500     0.3500
     11        11      15       2191.07        510.19     995317.97      0.31364      1.02329     1.0000     0.3000     0.3000
     11        11      18       2201.76        510.19    1003650.59      0.48043      1.04901     1.0000     0.2300     0.2300
     11        11      21       2214.35        510.19     949982.73      0.60784      1.48273     1.0000     0.1500     0.1500
     11        11      24       2196.88        510.19     888663.27      0.57392      2.00839     1.0000     0.0500     0.0500
     11        11      27       2191.67        510.19     849560.61      0.61318      2.40581     1.0000     0.0300     0.0300
     11        11      30       2185.04        510.19     849715.63      0.69956      2.51456     1.0000     0.0100     0.0100
     12        12       3       1902.09        125.73     440524.93      1.54597      2.41601     1.0000     0.1100     0.1100
     12        12       6       1903.96        125.73     727989.96      1.74612      1.89599     1.0000     0.1400     0.1400
     12        12       9       1900.00        125.73     869338.11      1.71435      1.54009     1.0000     0.1200     0.1200
     12        12      12       1925.49        125.73     784579.82      2.19338      2.17226     1.0000     0.0500     0.0500
     12        12      15       1895.93        125.73     897464.08      1.65505      1.72164     1.0000     0.1100     0.1100
     12        12      18       1884.83        125.73     826486.02      1.71909      2.29696     1.0000     0.0300     0.0300
     12        12      21       1881.15        125.73     865151.21      1.34179      2.19087     1.0000     0.0600     0.0600
     12        12      24       1841.07        125.73     837866.00      1.39667      2.50810     1.0000     0.0600     0.0600
     12        12      27       1809.34        125.73     856261.35      1.90971      2.49977     1.0000     0.0000     0.0000
     12        12      30       1819.34        125.73     824609.99      1.86349      2.85842     1.0000     0.0100     0.0100
     13        13       3       1913.96        191.24     732600.60      0.72091      1.48048     1.0000     0.2800     0.2800
     13        13       6       1891.14        191.24     726132.67      0.42992      1.90354     1.0000     0.0400     0.0400
     13        13       9       1923.16        191.24     826252.50      0.82467      1.74397     1.0000     0.0800     0.0800
     13        13      12       1907.67        191.24     857099.07      1.16426      1.78826     1.0000     0.0800     0.0800
     13        13      15       1918.71        191.24     785707.52      1.14467      2.36871     1.0000     0.0100     0.0100
     13        13      18       1955.66        191.24     795728.38      0.90480      2.48878     1.0000     0.0100     0.0100
     13        13      21       1964.78        191.24     835084.58      1.38875      2.39069     1.0000     0.0100     0.0100
     13        13      24       1969.45        191.24     893686.26      1.16087      2.11588     1.0000     0.0400     0.0400
     13        13      27       1961.26        191.24     898595.45      1.44033      2.18718     1.0000     0.0200     0.0200
     13        13      30       1964.06        191.24    1004098.12      0.86102      1.47254     1.0000     0.1000     0.1000
     14        14       3       1486.99        681.50    1094975.58      0.73316      0.28817     1.0000     0.5800     0.5800
     14        14       6       1380.32        681.50    1030584.77      0.09555      0.49872     1.0000     0.4000     0.4000
     14        14       9       1389.68        681.50     911872.04      0.21231      1.29994     1.0000     0.1700     0.1700
     14        14      12       1411.64        681.50     894292.23      0.71279      1.54864     1.0000     0.1200     0.1200
     14        14      15       1401.83        681.50     866507.19      0.57977      1.85566     1.0000     0.0800     0.0800
     14        14      18       1422.63        681.50     837897.74      0.85664      2.17871     1.0000     0.0300     0.0300
     14        14      21       1430.44        681.50     919410.32      0.39730      1.77521     1.0000     0.0900     0.0900
     14        14      24       1403.81        681.50     896744.62      0.27205      2.03760     1.0000     0.0300     0.0300
     14        14      27       1379.51        681.50     937961.35      0.87150      1.61808     1.0000     0.0800     0.0800
     14        14      30       1393.99        681.50     915665.58      1.08810      2.09164     1.0000     0.0200     0.0200
     15        15       3       1444.11         93.87    1364883.43      0.72072     -0.58415     1.0000     0.7800     0.7800
     15        15       6       1447.06         93.87    1124951.25      2.02144      0.24256     1.0000     0.4900     0.4900
     15        15       9       1466.63         93.87     974750.93      2.81315      0.99973     1.0000     0.2800     0.2800
     15        15      12       1464.58         93.87     864865.85      3.06533      1.70586     1.0000     0.0700     0.0700
     15        15      15       1458.15         93.87     962457.89      3.54465      1.29510     1.0000     0.1700     0.1700
     15        15      18       1469.86         93.87     978937.65      3.47507      1.29122     1.0000     0.1400     0.1400
     15        15      21       1468.05         93.87    1007755.44      3.71605      1.18279     1.0000     0.2200     0.2200
     15        15      24       1480.36         93.87     994921.20      4.01215      1.34154     1.0000     0.2500     0.2500
     15        15      27       1480.00         93.87    1036806.79      4.34821      1.09767     1.0000     0.2600     0.2600
     15        15      30       1485.81         93.87    1082707.03      4.11565      0.79024     1.0000     0.3400     0.3400
     16        16       3       1480.78         88.33     322287.35      2.21743      2.78542     1.0000     0.0300     0.0300
     16        16       6       1466.94         88.33    1175820.52      2.23391      0.03409     1.0000     0.5500     0.5500
     16        16       9       1466.63         88.33     974750.93      2.81315      0.99973     1.0000     0.2600     0.2600
     16        16      12       1472.86         88.33     916642.74      3.52337      1.42922     1.0000     0.1900     0.1900
     16        16      15       1490.26         88.33     915590.91      4.57283      1.56891     1.0000     0.1100     0.1100
     16        16      18       1509.42         88.33     857233.75      4.90399      2.05704     1.0000     0.0600     0.0600
     16        16      21       1535.81         88.33     917618.88      5.15159      1.78722     1.0000     0.0700     0.0700
     16        16      24       1552.12         88.33     999399.46      5.01827      1.30979     1.0000     0.1300     0.1300
     16        16      27       1538.86         88.33    1000329.16      4.96281      1.36944     1.0000     0.1600     0.1600
     16        16      30       1515.83         88.33    1044258.98      4.84227      1.08979     1.0000     0.2200     0.2200
     17        17       3       1557.83        192.07     683923.34      0.39418      1.61665     1.0000     0.3400     0.3400
     17        17       6       1546.63        192.07     731806.60      0.96472      1.85371     1.0000     0.1900     0.1900
     17        17       9       1558.29        192.07     866472.29      1.56390      1.51670     1.0000     0.1600     0.1600
     17        17      12       1565.22        192.07     858261.89      1.30981      1.74114     1.0000     0.1200     0.1200
     17        17      15       1563.07        192.07     953411.02      0.86598      1.34796     1.0000     0.1600     0.1600
     17        17      18       1580.84        192.07    1033836.99      0.25946      1.08642     1.0000     0.2100     0.2100
     17        17      21       1598.44        192.07     956794.19      0.22378      1.66324     1.0000     0.1700     0.1700
     17        17      24       1599.63        192.07     930869.73      0.45675      1.93835     1.0000     0.1000     0.1000
     17        17      27       1629.60        192.07     999619.19      0.11514      1.53575     1.0000     0.0800     0.0800
     17        17      30       1637.11        192.07    1024450.72      0.21555      1.41668     1.0000     0.1500     0.1500
     18        18       3       1737.86        108.93     389580.27      2.31015      2.59516     1.0000     0.0800     0.0800
     18        18       6       1719.95        108.93     377308.39      3.59845      3.33991     1.0000     0.0000     0.0000
     18        18       9       1692.73        108.93     748214.95      4.13921      2.15856     1.0000     0.0400     0.0400
     18        18      12       1689.86        108.93     975950.42      4.04578      1.22508     1.0000     0.3200     0.3200
     18        18      15       1772.93        108.93     965239.80      4.00313      1.40078     1.0000     0.1500     0.1500
     18        18      18       1724.16        108.93    1085612.99      3.60834      0.76767     1.0000     0.4300     0.4300
     18        18      21       1676.62        108.93    1024990.32      4.06431      1.21582     1.0000     0.2100     0.2100
     18        18      24       1625.72        108.93    1011651.34      4.61568      1.37800     1.0000     0.1400     0.1400
     18        18      27       1647.74        108.93     971332.96      4.88799      1.74194     1.0000     0.0900     0.0900
     18        18      30       1694.19        108.93    1158175.03      4.28746      0.39737     1.0000     0.2900     0.2900
     19        19       3       1660.28         83.77    1076641.02      0.27021      0.42266     1.0000     0.5500     0.5500
     19        19       6       1652.50         83.77     892507.30      0.43678      1.27422     1.0000     0.2600     0.2600
     19        19       9       1690.24         83.77     832041.56      0.29508      1.76699     1.0000     0.1500     0.1500
     19        19      12       1705.59         83.77     961898.85      0.51925      1.29854     1.0000     0.1800     0.1800
     19        19      15       1669.32         83.77     927621.49      0.76562      1.61580     1.0000     0.0900     0.0900
     19        19      18       1644.68         83.77     856800.68      1.04716      2.17633     1.0000     0.0700     0.0700
     19        19      21       1623.53         83.77     808249.88      1.35774      2.63781     1.0000     0.0000     0.0000
     19        19      24       1588.17         83.77     868290.92      0.94083      2.37244     1.0000     0.0300     0.0300
     19        19      27       1561.45         83.77     905749.92      1.21357      2.07408     1.0000     0.0400     0.0400
     19        19      30       1581.82         83.77     926964.53      1.75291      2.15976     1.0000     0.0500     0.0500
     20        20       3       1908.82        634.55     383998.64      1.61918      2.59706     1.0000     0.1200     0.1200
     20        20       6       1910.60        634.55     390757.55      2.28932      3.26566     1.0000     0.0100     0.0100
     20        20       9       1890.47        634.55     895229.55      2.22184      1.41758     1.0000     0.1900     0.1900
     20        20      12       1885.90        634.55     944981.66      1.81586      1.32290     1.0000     0.2000     0.2000
     20        20      15       1899.59        634.55     872796.00      2.03627      1.86447     1.0000     0.0900     0.0900
     20        20      18       1855.11        634.55     891922.21      2.02296      1.88889     1.0000     0.1000     0.1000
     20        20      21       1881.35        634.55     942200.96      1.56246      1.67881     1.0000     0.0500     0.0500
     20        20      24       1884.30        634.55     956095.90      1.17948      1.67735     1.0000     0.0700     0.0700
     20        20      27       1899.28        634.55     970921.53      1.25084      1.65314     1.0000     0.1900     0.1900
     20        20      30       1920.59        634.55     983937.12      0.86344      1.62821     1.0000     0.0900     0.0900
     21        21       3       1787.56         86.99     794046.11      0.08759      1.28366     1.0000     0.3700     0.3700
     21        21       6       1751.60         86.99    1023554.77      0.25453      0.74878     1.0000     0.3900     0.3900
     21        21       9       1755.86         86.99     861917.12      0.07031      1.62743     1.0000     0.1300     0.1300
     21        21      12       1736.03         86.99     916054.82      0.33208      1.53818     1.0000     0.2000     0.2000
     21        21      15       1739.26         86.99     901130.79      0.86865      1.76721     1.0000     0.1500     0.1500
     21        21      18       1761.47         86.99     928607.44      0.90411      1.73426     1.0000     0.0800     0.0800
     21        21      21       1777.71         86.99     907541.18      0.59266      1.98638     1.0000     0.0700     0.0700
     21        21      24       1778.46         86.99     914786.77      1.11918      2.04991     1.0000     0.0500     0.0500
     21        21      27       1765.38         86.99     894082.27      1.52105      2.30504     1.0000     0.0200     0.0200
     21        21      30       1733.83         86.99     878485.34      1.51256      2.52929     1.0000     0.0300     0.0300
     22        22       3       2077.72        203.08     914894.35      1.01644      0.82958     1.0000     0.4800     0.4800
     22        22       6       2042.42        203.08     647547.31      1.46048      2.16257     1.0000     0.0500     0.0500
     22        22       9       2095.61        203.08     828967.17      1.04914      1.64143     1.0000     0.1500     0.1500
     22        22      12       2073.31        203.08     732695.84      1.15638      2.35829     1.0000     0.0300     0.0300
     22        22      15       2036.42        203.08     764042.07      0.75962      2.39300     1.0000     0.0600     0.0600
     22        22      18       2064.30        203.08     846071.60      0.60782      2.05418     1.0000     0.0600     0.0600
     22        22      21       2057.50        203.08     917571.12      0.70865      1.70306     1.0000     0.1100     0.1100
     22        22      24       2038.03        203.08     894385.25      0.82583      1.96727     1.0000     0.0900     0.0900
     22        22      27       2028.35        203.08     863534.94      1.09977      2.30027     1.0000     0.0200     0.0200
     22        22      30       2038.41        203.08     868860.43      1.51052      2.36335     1.0000     0.0200     0.0200
     23        23       3       2181.20        602.71    1271011.85      0.02118     -0.33716     1.0000     0.7600     0.7600
     23        23       6       2221.90        602.71    1139826.92      0.25076      0.11746     1.0000     0.5500     0.5500
     23        23       9       2215.49        602.71     936791.43      0.55507      1.11955     1.0000     0.2600     0.2600
     23        23      12       2171.62        602.71     966891.34      0.91525      1.08982     1.0000     0.2900     0.2900
     23        23      15       2115.34        602.71     861767.73      0.93704      1.81423     1.0000     0.0700     0.0700
     23        23      18       2114.72        602.71     854463.78      0.61215      2.00065     1.0000     0.0600     0.0600
     23        23      21       2086.84        602.71     875360.21      0.53503      1.99000     1.0000     0.0700     0.0700
     23        23      24       2105.26        602.71     905427.61      1.09282      1.88790     1.0000     0.0800     0.0800
     23        23      27       2116.17        602.71     880113.39      1.45538      2.17506     1.0000     0.0300     0.0300
     23        23      30       2120.44        602.71     844089.21      1.39486      2.55899     1.0000     0.0200     0.0200
     24        24       3       2064.38        466.00     783236.86      0.66815      1.26092     1.0000     0.3900     0.3900
     24        24       6       2075.93        466.00     894029.63      0.35553      1.13860     1.0000     0.2600     0.2600
     24        24       9       2078.22        466.00     956355.70      0.54038      1.02486     1.0000     0.2800     0.2800
     24        24      12       1994.76        466.00     947255.72      0.40422      1.31086     1.0000     0.1600     0.1600
     24        24      15       2010.83        466.00    1021573.89      0.38590      1.00304     1.0000     0.2300     0.2300
     24        24      18       2010.86        466.00    1084320.43      0.63387      0.68904     1.0000     0.3500     0.3500
     24        24      21       2032.61        466.00    1141829.77      0.15988      0.17859     1.0000     0.4900     0.4900
     24        24      24       1992.12        466.00    1135067.22      0.10922      0.41979     1.0000     0.3800     0.3800
     24        24      27       2014.50        466.00    1114568.68      0.20668      0.59249     1.0000     0.3900     0.3900
     24        24      30       1966.69        466.00    1077540.33      0.52509      0.90547     1.0000     0.2500     0.2500
     25        25       3       2445.01          3.30     990490.87      0.40723      0.51617     1.0000     0.4400     0.4400
     25        25       6       2445.76          3.30    1769515.84      1.36945     -2.64739     1.0000     0.9600     0.9600
     25        25       9       2332.24          3.30    1558720.11      0.70230     -2.04342     1.0000     0.9500     0.9500
     25        25      12       2355.48          3.30    1564992.99      0.89299     -2.32137     1.0000     0.9900     0.9900
     25        25      15       2352.07          3.30    1439576.96      0.56110     -1.78047     1.0000     0.9200     0.9200
     25        25      18       2290.83          3.30    1431295.51      0.11455     -1.67888     1.0000     0.9200     0.9200
     25        25      21       2248.09          3.30    1454187.18      0.71377     -1.94476     1.0000     0.9100     0.9100
     25        25      24       2212.06          3.30    1465404.78      1.26247     -2.13680     1.0000     0.9700     0.9700
     25        25      27       2240.36          3.30    1439425.08      1.38488     -2.04920     1.0000     0.9400     0.9400
     25        25      30       2245.69          3.30    1422028.43      1.32929     -2.00547     1.0000     0.9600     0.9600
     26        26       3       2740.51        606.56     840465.88      0.55690      0.96282     1.0000     0.5000     0.5000
     26        26       6       2739.66        606.56     767660.63      1.20729      1.53548     1.0000     0.1900     0.1900
     26        26       9       2723.12        606.56     925335.30      1.53979      0.99511     1.0000     0.2800     0.2800
     26        26      12       2739.20        606.56     899769.59      1.34764      1.25761     1.0000     0.2000     0.2000
     26        26      15       2746.93        606.56     960242.15      0.76878      1.00259     1.0000     0.2600     0.2600
     26        26      18       2754.82        606.56    1001044.11      1.40640      0.80914     1.0000     0.2900     0.2900
     26        26      21       2757.23        606.56    1014997.91      1.41231      0.76362     1.0000     0.2700     0.2700
     26        26      24       2736.74        606.56    1065051.60      1.26046      0.43317     1.0000     0.3700     0.3700
     26        26      27       2740.03        606.56    1036893.09      0.94418      0.67640     1.0000     0.3100     0.3100
     26        26      30       2743.02        606.56    1111325.97      0.90488      0.09585     1.0000     0.4500     0.4500
     27        27       3       2351.40        152.62    1458034.49      1.18987     -1.04665     1.0000     0.8000     0.8000
     27        27       6       2388.07        152.62    1424037.21      0.36186     -1.18308     1.0000     0.8300     0.8300
     27        27       9       2397.58        152.62    1788523.05      1.22513     -3.17821     1.0000     0.9900     0.9900
     27        27      12       2358.36        152.62    1572354.89      0.83202     -2.36205     1.0000     0.9800     0.9800
     27        27      15       2336.27        152.62    1399356.82      0.74470     -1.53744     1.0000     0.8700     0.8700
     27        27      18       2322.44        152.62    1363380.71      0.75851     -1.42180     1.0000     0.8900     0.8900
     27        27      21       2318.32        152.62    1347088.50      0.68989     -1.40220     1.0000     0.8400     0.8400
     27        27      24       2285.05        152.62    1395067.01      0.00134     -1.63126     1.0000     0.9600     0.9600
     27        27      27       2269.50        152.62    1397173.42      0.42146     -1.73009     1.0000     0.9200     0.9200
     27        27      30       2236.60        152.62    1422744.72      1.19797     -2.01113     1.0000     0.9800     0.9800
     28        28       3       1915.46        158.61     403333.22      1.65311      2.53513     1.0000     0.1200     0.1200
     28        28       6       1902.82        158.61     776623.11      1.54817      1.69847     1.0000     0.1200     0.1200
     28        28       9       1914.00        158.61     864279.86      1.51534      1.56403     1.0000     0.2100     0.2100
     28        28      12       1919.58        158.61     882273.02      1.74658      1.65496     1.0000     0.1200     0.1200
     28        28      15       1930.86        158.61     832595.09      1.54135      2.09723     1.0000     0.0400     0.0400
     28        28      18       1941.86        158.61     775453.44      1.80222      2.61522     1.0000     0.0200     0.0200
     28        28      21       1979.02        158.61     808513.90      1.54818      2.56728     1.0000     0.0100     0.0100
     28        28      24       1993.13        158.61     873633.77      1.02842      2.25678     1.0000     0.0300     0.0300
     28        28      27       1998.89        158.61     884611.23      1.19259      2.29044     1.0000     0.0200     0.0200
     28        28      30       1970.63        158.61     918061.27      1.65335      2.13686     1.0000     0.0300     0.0300
     29        29       3       2423.21         37.94    1544514.14      0.18016     -1.33572     1.0000     0.8800     0.8800
     29        29       6       2463.38         37.94    1206828.56      0.34540     -0.26243     1.0000     0.7000     0.7000
     29        29       9       2491.04         37.94    1277664.05      0.49666     -0.65554     1.0000     0.7600     0.7600
     29        29      12       2502.47         37.94    1194810.08      1.35212     -0.27574     1.0000     0.5500     0.5500
     29        29      15       2432.26         37.94    1270355.39      0.80372     -0.75797     1.0000     0.7200     0.7200
     29        29      18       2453.77         37.94    1217774.87      0.85334     -0.47419     1.0000     0.7700     0.7700
     29        29      21       2456.71         37.94    1161845.79      0.51390     -0.11744     1.0000     0.6100     0.6100
